{1584.893192461114, {2.7755998823684305*^32, 4.542871876051786*^25, 7.56745061467532*^32, 1.535153155539431*^26, 1.06754871095528*^39, 9.477154731527445*^38, 6.436823802259004*^36, 6.516508442297503*^37, 4.52704824141781*^38, 1.3405669331624101*^38}}
{2511.886431509582, {1.7534350205351236*^32, 1.143258676530076*^25, 4.782626208408022*^32, 3.8648564613722578*^25, 6.742855947255891*^38, 5.988367319879845*^38, 4.0656431271226314*^36, 4.1164442410245344*^37, 2.8595444884831712*^38, 8.469009264509582*^37}}
{3981.0717055349733, {1.1071998264831977*^32, 2.875135538625164*^24, 3.0207787252290254*^32, 9.721940996269282*^24, 4.257276181160539*^38, 3.781868257970366*^38, 2.5669545229196962*^36, 2.599216416929356*^37, 1.8055143064663885*^38, 5.347811271003633*^37}}
{6309.573444801937, {6.989373997202651*^31, 7.227408490610269*^23, 1.907236179176598*^32, 2.444240972683462*^24, 2.687283897846682*^38, 2.3875779680011035*^38, 1.620319040671806*^36, 1.6407579992078592*^37, 1.139706019135245*^38, 3.375925436183958*^37}}
{10000., {4.4113573233964135*^31, 1.81629856730737*^23, 1.2038841098588125*^32, 6.143145259997347*^23, 1.6960092895209336*^38, 1.5070097722943812*^38, 1.0226231923463828*^36, 1.035552356522335*^37, 7.193064356220464*^37, 2.1307360612538477*^37}}
{15848.93192461114, {2.783920110277507*^31, 4.563692475166988*^22, 7.597984364561232*^31, 1.5436416822343117*^23, 1.0702878384092123*^38, 9.510778737973234*^37, 6.453394979547748*^35, 6.535104508527403*^36, 4.539315466874695*^37, 1.3446707651945357*^37}}
{25118.864315095823, {1.756750570133929*^31, 1.1465628165232705*^22, 4.794796152233255*^31, 3.87832992007718*^22, 6.753769054916932*^37, 6.0017681577264535*^37, 4.07223268365463*^35, 4.1238543275527805*^36, 2.864432364904241*^37, 8.485362545064774*^36}}
{39810.71705534977, {1.1085155858639367*^31, 2.880376209141381*^21, 3.025626504595244*^31, 9.74331484803769*^21, 4.261516131887907*^37, 3.7871979227053135*^37, 2.568920805031206*^35, 2.60214782906771*^36, 1.8074363592342973*^37, 5.354204814101394*^36}}
{63095.73444801943, {6.992642309290104*^30, 7.235545552636075*^20, 1.9090894599405599*^31, 2.447610956056599*^21, 2.686368649005062*^37, 2.3892608433635096*^37, 1.613897669076305*^35, 1.6412364750045195*^36, 1.1397499986557692*^37, 3.3755101568589305*^36}}
{100000., {4.392532207004993*^30, 1.8159810777196062*^20, 1.2030712336047009*^31, 6.145834743961986*^20, 1.677347942595605*^37, 1.5023332046456728*^37, 9.910192061882735*^34, 1.0294906341636743*^36, 7.135386603379082*^36, 2.1093478907179355*^36}}
{158489.3192461114, {2.6976503180924715*^30, 4.5179164335789605*^19, 7.497789965271247*^30, 1.534325994513401*^20, 1.0095829413500382*^37, 9.258694686756588*^36, 5.74906344352703*^34, 6.288158258521802*^35, 4.3295147925812376*^36, 1.2727869801504977*^36}}
{251188.6431509582, {1.5666537634746523*^30, 1.0855970205741892*^19, 4.491683758342151*^30, 3.725437781991337*^19, 5.665609455255127*^36, 5.409148470543392*^36, 3.0754185247902433*^34, 3.6150329464891445*^35, 2.460876757088747*^36, 7.170932074676995*^35}}
{398107.17055349774, {8.397022990408707*^29, 2.4363757336417536*^18, 2.504155268417131*^30, 8.498504752440113*^18, 2.923268415614752*^36, 2.9182160856901835*^36, 1.5164275221726924*^34, 1.9147683207724073*^35, 1.2870365677627942*^36, 3.715395235025842*^35}}
{630957.3444801943, {4.149203103606699*^29, 5.0289075371738323*^17, 1.2837267131354072*^30, 1.7844748981234752*^18, 1.3974163228204791*^36, 1.4499735010145913*^36, 6.991911239556189*^33, 9.361384942941275*^34, 6.2234157689928384*^35, 1.7823289239457154*^35}}
{1.*^6, {1.916780629935567*^29, 9.610174887592331*^16, 6.104699455026038*^29, 3.459401700361867*^17, 6.295378032154464*^35, 6.725839758765112*^35, 3.0691360565397947*^33, 4.289308460708127*^34, 2.8277823715866863*^35, 8.051212715917504*^34}}
{1.5848931924611141*^6, {8.425343516038393*^28, 1.7289119883042518*^16, 2.7397380763852762*^29, 6.290198777167197*^16, 2.7191595752562657*^35, 2.965167318965911*^35, 1.3024897001407705*^33, 1.874545021153771*^34, 1.2285511881397203*^35, 3.4837681907258336*^34}}
{2.5118864315095823*^6, {3.578040647356737*^28, 2.9788703580402095*^15, 1.1800907504626589*^29, 1.0918117073205712*^16, 1.1409004531851126*^35, 1.2618910668507197*^35, 5.413584552326662*^32, 7.930093495691723*^33, 5.17499942642239*^34, 1.464385717658391*^34}}
