{0.00001, {5.016139361346602*^30, 1.4859426393222597*^30, 2.458841029448488*^21, 9.027089606605662*^20, 1.9283970336621248*^37, 5.712677413545737*^36, 3.48815581454246*^35, 1.1774967993817809*^36, 8.178841983294007*^36, 2.4228767111262425*^36}}
{0.00001584893192461114, {7.949766350579515*^30, 2.3549492840043053*^30, 9.788298099707886*^21, 3.5935169760894596*^21, 3.0562106373202475*^37, 9.053701254776498*^36, 5.528122078598688*^35, 1.866144122938822*^36, 1.2962180952180264*^37, 3.839863292375064*^36}}
{0.000025118864315095822, {1.2598830363661035*^31, 3.732064066682264*^30, 3.896460846793782*^22, 1.430458429031645*^22, 4.843537251233142*^37, 1.4348466857947753*^37, 8.760906242034299*^35, 2.9574825645260735*^36, 2.0542639000413499*^37, 6.085426833226247*^36}}
{0.000039810717055349695, {1.9966041817942688*^31, 5.914222148562884*^30, 1.5510003021502956*^23, 5.693833708334252*^22, 7.6759106979372755*^37, 2.273906916129408*^37, 1.3883654904876722*^36, 4.686901044040735*^36, 3.2555296258760543*^37, 9.643885585085503*^36}}
{0.00006309573444801929, {3.1639626932471394*^31, 9.371650478414286*^30, 6.173326894655507*^23, 2.2661732514905752*^23, 1.2164044960123828*^38, 3.603467366992141*^37, 2.2000476203861426*^36, 7.427250471050653*^36, 5.159015644341219*^37, 1.5282349897044268*^37}}
{0.0001, {5.013433765945888*^31, 1.4848645650666635*^31, 2.4568153217854977*^24, 9.018122609117232*^23, 1.927506157468942*^38, 5.710025596529778*^37, 3.4859279389663214*^36, 1.1768919875397994*^37, 8.174853755525181*^37, 2.421542104454756*^37}}
{0.00015848931924611142, {7.942972091203541*^31, 2.3522421896953953*^31, 9.775521501171048*^24, 3.5878615905844276*^24, 3.0539747257687856*^38, 9.047055377214632*^37, 5.522532307839635*^36, 1.8646256964260511*^37, 1.2952164566335649*^38, 3.8365119292309404*^37}}
{0.0002511886431509582, {1.2581771471758158*^32, 3.725267756901223*^31, 3.888404107499286*^25, 1.4268925275464238*^25, 4.8379225251571214*^38, 1.4331775550148148*^38, 8.746872915561529*^36, 2.9536701338109077*^37, 2.0517490971180053*^38, 6.077013351992501*^37}}
{0.00039810717055349735, {1.992322171417742*^32, 5.897164922158802*^31, 1.5459215874054766*^26, 5.67135841655902*^25, 7.661815207471519*^38, 2.269716776510755*^38, 1.384843030251927*^37, 4.677330891854051*^37, 3.2492167300640097*^38, 9.622764606719543*^37}}
{0.000630957344480193, {3.1532186543167748*^32, 9.32886162730054*^31, 6.1413297279185024*^26, 2.252016279474095*^26, 1.2128672455407568*^39, 3.592953961123311*^38, 2.191210517474552*^37, 7.403236681977957*^37, 5.143174251530161*^38, 1.5229356617311663*^38}}
{0.001, {4.986493169507437*^32, 1.4741391117155273*^32, 2.4366736988020946*^27, 8.929037193675068*^26, 1.9186343902445402*^39, 5.6836636514923046*^38, 3.4637735335201685*^37, 1.1708700618328347*^38, 8.135124949485726*^38, 2.408254716346969*^38}}
{0.001584893192461114, {7.875487654480209*^32, 2.3253907577753883*^32, 9.648906604201327*^27, 3.5318903584850383*^27, 3.031743106099176*^39, 8.981022246647954*^38, 5.4670550027570265*^37, 1.849539226749613*^38, 1.285262036573762*^39, 3.803230318992608*^38}}
{0.002511886431509582, {1.2412999668153141*^33, 3.658174789959889*^32, 3.808982371644837*^28, 1.3918130869340374*^28, 4.7822901306676706*^39, 1.4166639569586426*^39, 8.608201087019548*^37, 2.915932746938477*^38, 2.02684377357467*^39, 5.9937892104146166*^38}}
{0.003981071705534973, {1.9502211929400818*^33, 5.7300332062503026*^32, 1.4962715722581654*^29, 5.452353429364456*^28, 7.52290614935054*^39, 2.2285250125049715*^39, 1.3502787097653545*^38, 4.583163034351715*^38, 3.187048567525744*^39, 9.415196260983002*^38}}
{0.006309573444801936, {3.04861448272587*^33, 8.914523956999625*^32, 5.8325963300163015*^29, 2.116119963297709*^29, 1.1783025522844178*^40, 3.490616152068646*^39, 2.1054415803140505*^38, 7.169149794336635*^38, 4.988552676781988*^39, 1.4713781434364792*^39}}
{0.01, {4.7282134464247563*^33, 1.3721890293823014*^33, 2.246289886213177*^30, 8.093766410717938*^29, 1.8330915533181206*^40, 5.430999535420693*^39, 3.252423829781805*^38, 1.113026073463061*^39, 7.752734690776431*^39, 2.2810105730876775*^39}}
{0.01584893192461114, {7.243929126641648*^33, 2.0774439759846073*^33, 8.489940157755609*^30, 3.026010904424796*^30, 2.8218129799345565*^40, 8.363219281513766*^39, 4.9518616684332134*^38, 1.7079246799926908*^39, 1.1915258668027335*^40, 3.492301412495616*^39}}
{0.025118864315095822, {1.0891546328403632*^34, 3.0658396588310567*^33, 3.117252383198074*^31, 1.092248354067466*^31, 4.2737490599954*^40, 1.267812351702395*^40, 7.373033906983141*^38, 2.574144153722664*^39, 1.8001712545212013*^40, 5.245526506701624*^39}}
{0.039810717055349734, {1.5918574928212876*^34, 4.352534255171128*^33, 1.0954608857357268*^32, 3.7371932773595224*^31, 6.315043289625177*^40, 1.877692515503934*^40, 1.0614657469503198*^39, 3.775874599898244*^39, 2.6501012721483577*^40, 7.655422101923315*^39}}
{0.06309573444801936, {2.2320302980008524*^34, 5.83487503249591*^33, 3.608222961379907*^32, 1.1809369149061237*^32, 8.996849283718234*^40, 2.6896644564071344*^40, 1.4544422155171324*^39, 5.3221836536147624*^39, 3.754891532563563*^40, 1.0712473126969923*^40}}
{0.1, {2.952870617715293*^34, 7.208086675220421*^33, 1.0839314494013167*^33, 3.328580826863138*^32, 1.2168395124776123*^41, 3.681590069653054*^40, 1.858954268622662*^39, 7.092136367747269*^39, 5.039627366704395*^40, 1.4135540867960937*^40}}
{0.15848931924611143, {3.6206729760850227*^34, 7.976439726465817*^33, 2.877878810248897*^33, 8.025593075043036*^32, 1.535150685583185*^41, 4.758574070926427*^40, 2.1679348320504486*^39, 8.777112097354383*^39, 6.294296149111581*^40, 1.7280880483852913*^40}}
{0.25118864315095824, {4.0635431241412993*^34, 7.706635854587866*^33, 6.566241992042353*^33, 1.587867300140528*^33, 1.780448003340135*^41, 5.76864960913637*^40, 2.2686564996329126*^39, 9.956111563570808*^39, 7.214681671765409*^40, 1.9337567552774116*^40}}
{0.39810717055349776, {4.195414242883399*^34, 6.437609861052058*^33, 1.2743733590958152*^34, 2.5112233264567185*^33, 1.897734994208268*^41, 6.60435406142027*^40, 2.135238857880202*^39, 1.038552257922131*^40, 7.601645197794088*^40, 1.9917671445364931*^40}}
{0.6309573444801942, {4.1266563859200865*^34, 4.7450710622767026*^33, 2.153282206865569*^34, 3.1962923423716855*^33, 1.909939474980416*^41, 7.354421835284346*^40, 1.8737576528836113*^39, 1.0291126067100563*^40, 7.586661032935636*^40, 1.9563315653511626*^40}}
{1., {4.081957920788634*^34, 3.21938905185143*^33, 3.3251536853948727*^34, 3.390706324820849*^33, 1.902076262455893*^41, 8.303575528829104*^40, 1.6291524119759312*^39, 1.0201869117006783*^40, 7.536693809845196*^40, 1.934414603410354*^40}}
{1.584893192461114, {4.152700565445009*^34, 2.042623805839933*^33, 4.807588603373193*^34, 3.049231482111573*^33, 1.9124002310314594*^41, 9.580743610671184*^40, 1.4531668486623082*^39, 1.0339389904245432*^40, 7.610376184651846*^40, 1.9692513690912957*^40}}
{2.5118864315095824, {4.187391884659988*^34, 1.1683437383362938*^33, 6.324151273997191*^34, 2.261795611657618*^33, 1.878405197991804*^41, 1.076813823995926*^41, 1.3004497190839905*^39, 1.0337860993669202*^40, 7.547043488725327*^40, 1.989105358004292*^40}}
{3.9810717055349776, {3.971102301459761*^34, 5.75928409970886*^32, 7.274918814367821*^34, 1.342529232777559*^33, 1.7238003426606717*^41, 1.1130956494023894*^41, 1.1201065062354913*^39, 9.700314840912139*^39, 7.008609312570476*^40, 1.8912497604538351*^40}}
{6.309573444801943, {3.4505410608685273*^34, 2.414938563729922*^32, 7.236644874991543*^34, 6.399289996115841*^32, 1.450634739588978*^41, 1.0311985478477772*^41, 9.075785615699366*^38, 8.341606353547644*^39, 5.96573712038003*^40, 1.648280478186016*^40}}
{10., {2.7507351086791877*^34, 8.760925165255952*^31, 6.324318332761878*^34, 2.530199598299742*^32, 1.125854624650144*^41, 8.601808365231712*^40, 6.90363050219416*^38, 6.591974053699668*^39, 4.673918313561868*^40, 1.3178039800757097*^40}}
{15.848931924611142, {2.0421930723292878*^34, 2.833979073982069*^31, 4.990735041881642*^34, 8.661577423008023*^31, 8.190554369563553*^40, 6.586519343648736*^40, 4.973998742686016*^38, 4.861523179874277*^39, 3.4242908926603724*^40, 9.807433704341054*^39}}
{25.11886431509582, {1.4375518856869593*^34, 8.429560390188605*^30, 3.655894881966563*^34, 2.672762896886782*^31, 5.683066260151327*^40, 4.732528853849225*^40, 3.436399917140393*^38, 3.4059453633269356*^39, 2.3877320623202703*^40, 6.916518223462438*^39}}
{39.81071705534978, {9.747352647990198*^33, 2.3653478883740349*^30, 2.543437094245309*^34, 7.678933249616636*^30, 3.8158395057656254*^40, 3.252139978376444*^40, 2.3031891363727317*^38, 2.3019380484571978*^39, 1.608567103513125*^40, 4.695971592806334*^39}}
{63.09573444801943, {6.443903053203604*^33, 6.382388645284901*^29, 1.7093467512055398*^34, 2.1034502786202092*^30, 2.5063174980418514*^40, 2.1685971445208205*^40, 1.511710082606062*^38, 1.518525920277297*^39, 1.0588539509526259*^40, 3.1072799878358726*^39}}
{100., {4.1894316038350225*^33, 1.678441254699031*^29, 1.123020572709989*^34, 5.58488680161287*^29, 1.622597157005429*^40, 1.4176928297584768*^40, 9.784330526988533*^37, 9.858707152142347*^38, 6.864775079719871*^39, 2.0213759936474072*^39}}
{158.48931924611142, {2.694335262154996*^33, 4.34112150676375*^28, 7.270647018829899*^33, 1.4532719784608352*^29, 1.040709124856402*^40, 9.149649965369244*^39, 6.2749998012645095*^37, 6.334681171043807*^38, 4.406966165494994*^39, 1.3005092994097187*^39}}
{251.18864315095823, {1.7207701050381932*^33, 1.1108695707289471*^28, 4.6630907587434855*^33, 3.733160725061484*^28, 6.635113576752495*^39, 5.856575972079972*^39, 4.0005924061690587*^37, 4.0433897307262645*^38, 2.8113202606168417*^39, 8.307953379843395*^38}}
{398.1071705534977, {1.0941161267822045*^33, 2.82338200665914*^27, 2.972840325195827*^33, 9.511261321387162*^27, 4.21415667259232*^39, 3.7290424024710644*^39, 2.5408976267173334*^37, 2.569963180830895*^38, 1.786209548709999*^39, 5.2832909401200235*^38}}
{630.9573444801943, {6.937085441323157*^32, 7.144960285123314*^26, 1.8880627342561594*^33, 2.4106527625826887*^27, 2.6700604260638497*^39, 2.3664567291656513*^39, 1.6099051503088382*^37, 1.6290691306172782*^38, 1.1319937545691305*^39, 3.3501374386889942*^38}}
{1000., {4.3904900337280554*^32, 1.8031887057296082*^26, 1.1962285863213857*^33, 6.089712441921788*^26, 1.6891380542847783*^39, 1.4985782909847804*^39, 1.0184671056876504*^37, 1.0308880962453471*^38, 7.162293417546901*^38, 2.120443878545247*^38}}
