{0.00001, {7.486140002846137*^24, 1.661061546636192*^24, 2.202168806866689*^16, 7.143004418704446*^15, 4.857474035460499*^31, 3.278697069215109*^31, 4.179095479001582*^31, 8.91542641199156*^31, 4.697569702433976*^32, 2.8030373321439117*^32}}
{0.001584893192461114, {1.890897287465068*^29, 4.205120961983307*^28, 1.3885758150672008*^25, 4.4253129520679856*^24, 1.2430564794164331*^36, 8.446133976618074*^35, 1.0724817762626151*^36, 2.2680161474584544*^36, 1.199427521964756*^37, 7.212342860796182*^36}}
{0.002511886431509582, {4.745796324607862*^29, 1.0563454584226197*^29, 8.710555956157833*^25, 2.741962312707788*^25, 3.128153534203892*^36, 2.128683190369674*^36, 2.700815806656545*^36, 5.700520977396538*^36, 3.0169368634533895*^37, 1.8171842090811292*^37}}
{0.003981071705534973, {1.1809799559229286*^30, 2.634084159352429*^29, 5.51014992239963*^26, 1.773211191945912*^26, 7.752963614430202*^36, 5.269098553186971*^36, 6.693948763756587*^36, 1.415364655813048*^37, 7.482123004088197*^37, 4.499054147403068*^37}}
{0.006309573444801936, {3.0448725814668464*^30, 6.838049656100426*^29, 3.574723709364413*^27, 1.1403560138390351*^27, 1.93322262833134*^37, 1.2952794223153953*^37, 1.664006420273567*^37, 3.5831143516747747*^37, 1.8763091898472886*^38, 1.1091938486221429*^38}}
{0.01, {7.81531018417781*^30, 1.754477561426574*^30, 2.2978285854591703*^28, 7.32848737082704*^27, 4.992743784639876*^37, 3.3627948556733514*^37, 4.301374898901758*^37, 9.225154333061739*^37, 4.839088139447423*^38, 2.8729696305094724*^38}}
{0.01584893192461114, {1.9523703414647073*^31, 4.4758431212893947*^30, 1.4782363913398696*^29, 4.8202582818226815*^28, 1.2831652109544403*^38, 8.834216316788503*^37, 1.1180271420572987*^38, 2.3388581974036722*^38, 1.2366256144231675*^39, 7.504532240365768*^38}}
{0.025118864315095822, {5.000279606153102*^31, 1.190805585463542*^31, 9.828417116330512*^29, 3.28394461140649*^29, 3.2203433974964705*^38, 2.2410704055113417*^38, 2.833284800705431*^38, 5.913004183394738*^38, 3.1076864682120256*^39, 1.8899887558096966*^39}}
{0.039810717055349734, {1.2526027214737916*^32, 3.0377885106838765*^31, 6.004310710590002*^30, 1.971641553677022*^30, 7.550179006266138*^38, 5.3064654901402524*^38, 6.6276644552916984*^38, 1.4233187764325318*^39, 7.333994874293476*^39, 4.3792238267456183*^39}}
{0.06309573444801936, {3.0634440090861718*^32, 7.450602961106524*^31, 3.344038022004137*^31, 1.0680235903291863*^31, 1.7488290657551502*^39, 1.3055363107129966*^39, 1.5281376107793637*^39, 3.351512293445884*^39, 1.6964424959597237*^40, 1.016442264647121*^40}}
{0.1, {6.4415670265973935*^32, 1.4981860604644196*^32, 1.3858814445279353*^32, 4.210946636383917*^31, 3.2119928402609267*^39, 2.656644682603815*^39, 2.7175207527053158*^39, 6.475462418563119*^39, 3.1309844135790274*^40, 1.8369974665245522*^40}}
{0.15848931924611143, {9.568710459487656*^32, 1.827706304859498*^32, 3.1287168275069967*^32, 7.8688179261742495*^31, 4.2527080977136475*^39, 4.058785657573157*^39, 3.3535572293465796*^39, 9.013004129054837*^39, 4.1836101820592233*^40, 2.427599380104599*^40}}
{0.25118864315095824, {9.32719496418247*^32, 1.155297361547027*^32, 3.707700392762138*^32, 6.065936037626781*^31, 4.059445090015841*^39, 4.366095760353131*^39, 2.982534946224103*^39, 8.786552122236027*^39, 4.061452930020823*^40, 2.4122429783184407*^40}}
{0.39810717055349776, {8.38528083328098*^32, 6.29700480812348*^31, 3.883884502424849*^32, 3.831044766023676*^31, 3.424148750718022*^39, 4.168605851508828*^39, 2.4046361965580452*^39, 7.76182485415828*^39, 3.5237876624060317*^40, 2.139968195363208*^40}}
{0.6309573444801942, {7.04316989846183*^32, 2.9815243860640973*^31, 3.658514501813097*^32, 2.011996868615379*^31, 2.6190896270455175*^39, 3.6020993615550286*^39, 1.7805746199372622*^39, 6.32786201151554*^39, 2.7934010928128*^40, 1.7241177956921722*^40}}
{1., {5.466518294517326*^32, 1.1956729835070921*^31, 3.1085060646385502*^32, 8.58219452341236*^30, 1.939580649882406*^39, 2.948114562232235*^39, 1.3279242935745927*^39, 4.856251932023624*^39, 2.1163904485793254*^40, 1.3604523307495645*^40}}
{1.584893192461114, {3.987743093715382*^32, 4.26305404819903*^30, 2.3933961244929444*^32, 3.2135960711728606*^30, 1.3276716688206192*^39, 2.1783480539025614*^39, 9.040872473353847*^38, 3.47185617196614*^39, 1.484006361815939*^40, 9.688785999512934*^39}}
