{0.00001, {6.773124298750082*^30, 2.2526626119513604*^30, 3.9740943216231753*^21, 1.6150257830325655*^21, 2.603983482668257*^37, 8.661622073063004*^36, 5.2882475104091686*^35, 1.5899615632842414*^36, 1.1043993749169529*^37, 3.673407197766264*^36}}
{1.584893192461114, {7.792523319346283*^34, 4.852332385902324*^33, 1.1109209767352799*^35, 8.922366861654469*^33, 3.8024608213357045*^41, 2.272125259855755*^41, 3.4971737584227*^39, 1.9782725857172377*^40, 1.4828867366374732*^41, 4.722344037145149*^40}}
{2.5118864315095824, {7.582309116528967*^34, 2.693121964738451*^33, 1.3893991809235532*^35, 6.321431954088987*^33, 3.5707390856593555*^41, 2.419330752205908*^41, 2.98591403726306*^39, 1.9026287254768888*^40, 1.4105444026007778*^41, 4.528429542372173*^40}}
{3.9810717055349776, {6.958140905355747*^34, 1.2889867354954958*^33, 1.5278083240124524*^35, 3.594801608692361*^33, 3.1373900669819508*^41, 2.3793264351093512*^41, 2.4496735508697797*^39, 1.7213783144336035*^40, 1.2589156581481784*^41, 4.094076582925971*^40}}
{6.309573444801943, {5.90109743589*^34, 5.3260358772883415*^32, 1.4765421612247719*^35, 1.6813303248917996*^33, 2.5417275878036806*^41, 2.1207316132982538*^41, 1.8920379777270558*^39, 1.4379675637576928*^40, 1.03642682470738*^41, 3.412504636626272*^40}}
{10., {4.659062647599661*^34, 1.9182540125242902*^32, 1.2716254081319712*^35, 6.544127098693695*^32, 1.9371866176522595*^41, 1.7369343590309102*^41, 1.4055723207098338*^39, 1.1222939486593245*^40, 7.998045137520944*^40, 2.671404728475045*^40}}
{15.848931924611142, {3.43182667848389*^34, 6.180035058093151*^31, 9.926515494468613*^34, 2.2251204122590996*^32, 1.389610563214517*^41, 1.3123713749892052*^41, 9.948952731932237*^38, 8.195201767465856*^39, 5.790405320067941*^40, 1.9575429602626684*^40}}
{25.11886431509582, {2.4036526799728367*^34, 1.8307870496209012*^31, 7.215351100461881*^34, 6.816941117668381*^31, 9.557368604409611*^40, 9.34671909122181*^40, 6.797997418654973*^38, 5.705696952782325*^39, 4.00753937306137*^40, 1.3669874562460044*^40}}
{39.81071705534978, {1.6252660355672993*^34, 5.12637415292878*^30, 4.997107624912761*^34, 1.9504298399925554*^31, 6.383396519322107*^40, 6.389625334830567*^40, 4.526094101332404*^38, 3.8423728561219735*^39, 2.6879019444267877*^40, 9.226818740499399*^39}}
{63.09573444801943, {1.0726066764062909*^34, 1.3814901183545464*^30, 3.3488784399579018*^34, 5.329032941903227*^30, 4.178663887792464*^40, 4.2467840537324413*^40, 2.9581414078849543*^38, 2.5289891917519695*^39, 1.7643909298596549*^40, 6.082523348077199*^39}}
{100., {6.966241909947027*^33, 3.630396031500024*^29, 2.1963693113967424*^34, 1.412723294720183*^30, 2.699633701069366*^40, 2.7706855918221906*^40, 1.9095838848218266*^38, 1.639627633340926*^39, 1.141915733032404*^40, 3.9477241940932034*^39}}
{158.48931924611142, {4.4773334649930894*^33, 9.385564889504078*^28, 1.4204396966342503*^34, 3.6726200473290756*^29, 1.7292367452415423*^40, 1.7859222299799447*^40, 1.2226581009371993*^38, 1.052634025435207*^39, 7.322808593426425*^39, 2.5362060824303802*^39}}
{251.18864315095823, {2.8585262226877614*^33, 2.401161606367133*^28, 9.104344549253882*^33, 9.428897057632916*^28, 1.1016539689033384*^40, 1.1423084514654236*^40, 7.787590309630421*^37, 6.7156844155128844*^38, 4.668535432856496*^39, 1.618830238958825*^39}}
{398.1071705534977, {1.8170501676296137*^33, 6.101621599659604*^27, 5.80162860422314*^33, 2.4013322599071333*^28, 6.993238316312687*^39, 7.269650011043574*^39, 4.942928473633285*^37, 4.266956306142254*^38, 2.9649111320191606*^39, 1.0288692222828057*^39}}
{630.9573444801943, {1.1519000409544224*^33, 1.5439467622533558*^27, 3.683671444256761*^33, 6.084835247922139*^27, 4.42942791955028*^39, 4.611905190230953*^39, 3.130541105204287*^37, 2.7042078798275683*^38, 1.878483976576968*^39, 6.5217266104154*^38}}
{1000., {7.289667115840397*^32, 3.896067649043281*^26, 2.3333710944586756*^33, 1.5368510386339914*^27, 2.801681957703327*^39, 2.919917349788588*^39, 1.9800771244350488*^37, 1.711036105172889*^38, 1.1883729064900483*^39, 4.127049736625637*^38}}
