{1584.893192461114, {4.608407414082946*^32, 9.815710344577575*^25, 1.4760446038974486*^33, 3.8740619625599164*^26, 1.77057531534061*^39, 1.8464808151910873*^39, 1.2513314006077792*^37, 1.0815664280489364*^38, 7.510996969946597*^38, 2.6089891166170565*^38}}
{2511.886431509582, {2.9111689228790507*^32, 2.470160872907394*^25, 9.327988015963833*^32, 9.752667331948887*^25, 1.1182407221758471*^39, 1.1666530973138671*^39, 7.902881498226097*^36, 6.83184317552028*^37, 4.744062529231711*^38, 1.6480768899104425*^38}}
{3981.0717055349733, {1.8382030622048837*^32, 6.212014232497445*^24, 5.89145526481975*^32, 2.453168541949746*^25, 7.059939731788737*^38, 7.367473217239137*^38, 4.9893769838859606*^36, 4.313639584536394*^37, 2.995271852579903*^38, 1.0406301370941398*^38}}
{6309.573444801937, {1.160377482230666*^32, 1.5615379974768075*^24, 3.7196054722945075*^32, 6.16749162519556*^24, 4.4562411125148314*^38, 4.651107755514489*^38, 3.149277820244446*^36, 2.7229330732479595*^37, 1.8906739967564472*^38, 6.56897632941474*^37}}
{10000., {7.323676865498759*^31, 3.924231063495872*^23, 2.3478479939686157*^32, 1.550062169117296*^24, 2.8123832466055236*^38, 2.9356650123028392*^38, 1.9875355394221685*^36, 1.7185367965938167*^37, 1.1932474084732634*^38, 4.1459564999507187*^37}}
{15848.93192461114, {4.62179985240785*^31, 9.860116549724502*^22, 1.481764568644025*^32, 3.894941226784218*^23, 1.774766732781267*^38, 1.852683375575294*^38, 1.2542394939143488*^36, 1.084515439358698*^37, 7.530127712337866*^37, 2.6164045402085667*^37}}
{25118.864315095823, {2.9165058485926457*^31, 2.477208073932124*^22, 9.350786260803093*^31, 9.785807964048123*^22, 1.1199107395328182*^38, 1.1691251114818942*^38, 7.914467100957353*^35, 6.84359453765125*^36, 4.751685390898102*^37, 1.6510319880006731*^37}}
{39810.71705534977, {1.8403279163837627*^31, 6.22319255944332*^21, 5.900537972680199*^31, 2.458425920679999*^22, 7.066551736211929*^37, 7.377318402475234*^37, 4.993640383893269*^35, 4.318315281426303*^36, 2.9983005223351294*^37, 1.0418027955845487*^37}}
{63095.73444801943, {1.1611411704791818*^31, 1.563303696962768*^21, 3.7231912520678464*^31, 6.175819889466632*^21, 4.4573162800900605*^37, 4.654807930091247*^37, 3.145150346341579*^35, 2.724473206709177*^36, 1.891500733516757*^37, 6.571784077246976*^36}}
{100000., {7.313824531896866*^30, 3.926047229160639*^20, 2.3482772760184764*^31, 1.551228926021009*^21, 2.797284881292336*^37, 2.933053849214187*^37, 1.953935342910476*^35, 1.7147784061399353*^36, 1.1891353129989104*^37, 4.127738082411205*^36}}
{158489.3192461114, {4.548094215434576*^30, 9.820231225323379*^19, 1.4728508937008573*^31, 3.886661314544653*^20, 1.710697142289334*^37, 1.8269758364739177*^37, 1.161583984672194*^35, 1.0619310529757709*^36, 7.324288484957779*^36, 2.5330957331502973*^36}}
{251188.6431509582, {2.7123995866649774*^30, 2.4028582252533617*^19, 8.993324654384353*^30, 9.57693404128391*^19, 9.849769716688093*^36, 1.0932581164768965*^37, 6.40775366677996*^34, 6.27110604359194*^35, 4.2753362762419176*^36, 1.4682048548971945*^36}}
{398107.17055349774, {1.504162107086722*^30, 5.562090837945098*^18, 5.16682471498169*^30, 2.2473744040257143*^19, 5.224031782311533*^36, 6.086899595570945*^36, 3.2514188950496796*^34, 3.4311202742481065*^35, 2.3047661052187828*^36, 7.848540825930073*^35}}
{630957.3444801943, {7.675309475100934*^29, 1.1882825046334623*^18, 2.734474425361071*^30, 4.880742912749502*^18, 2.5563180296637794*^36, 3.116689042579012*^36, 1.5333598924621583*^34, 1.7278074144518595*^35, 1.1445480264738965*^36, 3.867998665152786*^35}}
{1.*^6, {3.6372855279019165*^29, 2.3395495357582835*^17, 1.3358022608199202*^30, 9.752605954943885*^17, 1.1719081556143416*^36, 1.4807228877623982*^36, 6.840109669701827*^33, 8.100608302145192*^34, 5.307150164378783*^35, 1.7830929291846533*^35}}
{1.5848931924611141*^6, {1.628562184878117*^29, 4.305574042095592*^16, 6.116911145942996*^29, 1.8154881057889613*^17, 5.123792629329231*^35, 6.6419884029247464*^35, 2.9347997627809935*^33, 3.5988130039987393*^34, 2.339053287633729*^35, 7.826476778818245*^34}}
{2.5118864315095823*^6, {7.0035521738796725*^28, 7.537092586458656*^15, 2.6717839444563722*^29, 3.203994456922933*^16, 2.1675025375210766*^35, 2.8600157990269015*^35, 1.2277732463546548*^33, 1.539429662991223*^34, 9.948782853132773*^34, 3.321128831780632*^34}}
{3.9810717055349774*^6, {2.9311246448892744*^28, 1.274730115979748*^15, 1.1299057192381188*^29, 5.448856831949179*^15, 8.973196520765567*^34, 1.1989387564534808*^35, 5.052130192462814*^32, 6.420121580582589*^33, 4.1350838464800285*^34, 1.3780659402889587*^34}}
{6.309573444801942*^6, {1.2049253722688218*^28, 2.10671074815574*^14, 4.6765144828769375*^28, 9.038200069501016*^14, 3.671236385637125*^34, 4.923195861158213*^34, 2.036095453495202*^32, 2.632289870659461*^33, 1.691805364841557*^34, 5.623401861442167*^33}}
{1.*^7, {4.8962492718529486*^27, 3.4309908222979523*^13, 1.9090167949821034*^28, 1.4758019115549288*^14, 1.4807223592718865*^34, 2.0148756538623347*^34, 8.392295249880831*^31, 1.0703597752541093*^33, 6.867964091998363*^33, 2.3062544292212996*^33}}
