{0.00001, {9.625301591524824*^15, 2.2082050790419575*^15, 1.249444609358859*^12, 4.039357673757999*^11, 1.0799678666557041*^32, 1.0799592748627778*^32, 1.0799643895845803*^32, 1.079990172801381*^32, 8.639787541792424*^32, 8.639684416763248*^32}}
{0.25118864315095824, {2.887088531395353*^28, 5.187717464366904*^27, 2.8870012082140406*^28, 5.187619455046637*^27, 8.433885312046795*^39, 1.3922299555018515*^40, 8.433818195460373*^39, 1.3922591761231695*^40, 7.363947614402747*^40, 7.363839817562862*^40}}
{0.39810717055349776, {2.8710688621270533*^28, 2.992456648271107*^27, 2.8710006044883115*^28, 2.992414276940901*^27, 6.634729584440414*^39, 1.2594826290964103*^40, 6.634665218950083*^39, 1.2595058666442443*^40, 6.222447141922252*^40, 6.222358119631653*^40}}
{0.6309573444801942, {2.545389687145785*^28, 1.4640633443950317*^27, 2.5453403829508444*^28, 1.4640476096252294*^27, 4.868283290016551*^39, 1.042787228761463*^40, 4.8682316275485265*^39, 1.0428041861441528*^40, 4.870858423129921*^40, 4.870792052241445*^40}}
{1., {2.090836746421357*^28, 6.169496866405848*^26, 2.0908020647208165*^28, 6.169443882144603*^26, 3.3889558857190896*^39, 8.091467124646993*^39, 3.388917539398362*^39, 8.091587075348267*^39, 3.5944990598322004*^40, 3.5944515707255905*^40}}
{1.584893192461114, {1.6014163410349757*^28, 2.282880778089357*^26, 1.6013928529119396*^28, 2.2828643682604833*^26, 2.2986106887740753*^39, 5.956979259183267*^39, 2.2985840418261646*^39, 5.957060721248531*^39, 2.549415982292752*^40, 2.5493835495888073*^40}}
{2.5118864315095824, {1.1644674679899198*^28, 7.598441610340572*^25, 1.1644518148147046*^28, 7.5983937340895335*^25, 1.5237924370918094*^39, 4.204835686963624*^39, 1.5237744650459945*^39, 4.2048900469227154*^39, 1.7482096200120219*^40, 1.7481879204105568*^40}}
{3.9810717055349776, {8.123309170979305*^27, 2.327774354663706*^25, 8.123207359937324*^27, 2.3277610095262176*^25, 9.967918824056284*^38, 2.873976299518464*^39, 9.967801312076144*^38, 2.874011676824569*^39, 1.1707195872687544*^40, 1.1707054487175022*^40}}
{6.309573444801943, {5.415974591690228*^27, 6.51381102521089*^24, 5.415908073027846*^27, 6.513775544653078*^24, 6.428099317989685*^38, 1.8964543865090847*^39, 6.4280223612917745*^38, 1.8964775064093744*^39, 7.64377621312097*^39, 7.64368376641093*^39}}
{10., {3.5444079017101*^27, 1.7635417101345986*^24, 3.544365552424044*^27, 1.763532459656779*^24, 4.094710823779875*^38, 1.2304805864598443*^39, 4.094661782722113*^38, 1.2304953073524064*^39, 4.916182281742292*^39, 4.916123406746818*^39}}
{15.848931924611142, {2.3047228328128768*^27, 4.691899212197619*^23, 2.3046957633903706*^27, 4.691875258807839*^23, 2.618352608282507*^38, 7.9584729536757*^38, 2.6183212492911818*^38, 7.958567052857966*^38, 3.1622900300204855*^39, 3.1622523925687555*^39}}
{25.11886431509582, {1.4818374059839083*^27, 1.2268182398511765*^23, 1.481820288021014*^27, 1.2268121078619973*^23, 1.6615868251617987*^38, 5.095469754411891*^38, 1.6615669914544974*^38, 5.09552926120949*^38, 2.0159442195841808*^39, 2.0159204174336653*^39}}
{39.81071705534978, {9.48765321998506*^26, 3.1670697010611274*^22, 9.487544644741361*^26, 3.167054070263681*^22, 1.0535524027804567*^38, 3.2522487954688858*^38, 1.0535398219197057*^38, 3.252286539511454*^38, 1.2825593903952695*^39, 1.282544292923129*^39}}
{63.09573444801943, {6.0264339341804776*^26, 8.064584000606581*^21, 6.026365348927437*^26, 8.064544473825745*^21, 6.660418533021247*^37, 2.0626532705218533*^38, 6.660339059665958*^37, 2.0626771129013554*^38, 8.121530585781491*^38, 8.121435216657262*^38}}
{100., {3.813490545580851*^26, 2.040082658757146*^21, 3.8134472584580225*^26, 2.0400727010988007*^21, 4.2098687584471528*^37, 1.3047611794884416*^38, 4.209818598765956*^37, 1.3047762274682691*^38, 5.1354547981863136*^38, 5.135394606293672*^38}}
