{158.48931924611142, {4.6759498809265155*^27, 5.232851776653944*^22, 4.675933958407192*^27, 5.232846915881294*^22, 5.390848443224558*^38, 1.6227402030942917*^39, 5.390829992912186*^38, 1.622745738260401*^39, 6.479952033043439*^39, 6.479929892425141*^39}}
{251.18864315095823, {2.964276943701434*^27, 1.3249005672812289*^22, 2.9642668619227023*^27, 1.3248993405281449*^22, 3.4095661642782464*^38, 1.0279349390748103*^39, 3.409554481887522*^38, 1.0279384438172819*^39, 4.1016043041072145*^39, 4.1015902852099205*^39}}
{398.1071705534973, {1.8751339156008742*^27, 3.3459565111490233*^21, 1.8751275501244124*^27, 3.345953421765404*^21, 2.153181869993549*^38, 6.498861602165354*^38, 2.1531744939114585*^38, 6.498883730469936*^38, 2.5916827663330856*^39, 2.5916739150195693*^39}}
{630.9573444801937, {1.1859660947352619*^27, 8.437051010155707*^20, 1.185962073201516*^27, 8.43704323136132*^20, 1.3611562039990178*^38, 4.109671569724136*^38, 1.361151543983818*^38, 4.1096855498067575*^38, 1.638630050231813*^39, 1.6386244582230248*^39}}
{1000., {7.490787924062696*^26, 2.1239816945083033*^20, 7.490762543942417*^26, 2.123979738513453*^20, 8.591114087687393*^37, 2.5951268561298526*^38, 8.591084678152075*^37, 2.595135679025282*^38, 1.034493784181613*^39, 1.0344902550375536*^39}}
{1584.893192461114, {4.7293970273289866*^26, 5.342576591664466*^19, 4.7293810103048635*^26, 5.342571675277549*^19, 5.423035981960715*^37, 1.6383575503900136*^38, 5.423017414303357*^37, 1.6383631192412685*^38, 6.5305473356167404*^38, 6.5305250531009584*^38}}
{2511.886431509582, {2.9850290929585026*^26, 1.3430902950075798*^19, 2.9850189872378616*^26, 1.3430890596608256*^19, 3.422011604808083*^37, 1.0339919223423987*^38, 3.421999911538839*^37, 1.0339954350203081*^38, 4.1211977166832964*^38, 4.12118366720103*^38}}
{3981.0717055349774, {1.8839208577480503*^26, 3.3755657514757197*^18, 1.88391448109102*^26, 3.375562647609622*^18, 2.1593154186486823*^37, 6.525366945863163*^37, 2.159308040238537*^37, 6.525389109565995*^37, 2.6006670375211245*^38, 2.6006581931865746*^38}}
{6309.573444801937, {1.1888707747945907*^26, 8.482012209793038*^17, 1.1888667512455717*^26, 8.482004411941197*^17, 1.3625043898326263*^37, 4.117753444814749*^37, 1.3624997297462755*^37, 4.11776740894123*^37, 1.641056121374088*^38, 1.6410505088690193*^38}}
{10000., {7.502051828937044*^25, 2.1310566872359318*^17, 7.502026441478518*^25, 2.1310547282992592*^17, 8.597090143771156*^36, 2.5983356526411495*^37, 8.597059882249528*^36, 2.5983445457331483*^37, 1.0354944336884868*^38, 1.0354908718575449*^38}}
{15848.93192461114, {4.733779100852403*^25, 5.353714476918202*^16, 4.733763082341715*^25, 5.353709555974*^16, 5.424442857233891*^36, 1.6395181733643487*^37, 5.424423588979021*^36, 1.6395237560180484*^37, 6.533732615479557*^37, 6.533709668245512*^37}}
