{0.00001, {8.896799716625266*^25, 3.6286437222786104*^25, 7.196854414255748*^17, 3.946556929703617*^17, 1.2415543036951553*^33, 1.0987709350598866*^33, 1.2954659357481128*^33, 1.7238160488721087*^33, 1.0896957911925223*^34, 9.183557466038238*^33}}
{0.39810717055349776, {1.1097952002911458*^34, 2.170169696275369*^33, 7.67815090080555*^33, 1.75278513926197*^33, 7.21636940879085*^40, 9.614537277443665*^40, 6.628869706002493*^40, 1.228202969673021*^41, 6.406180263784068*^41, 5.429682627161602*^41}}
{0.6309573444801942, {1.0198703604378146*^34, 1.2948831596582386*^33, 7.627290668288842*^33, 1.112181319325664*^33, 5.740412111686299*^40, 8.62459081339564*^40, 5.192033031223305*^40, 1.0665870989676948*^41, 5.336272951517805*^41, 4.5593751744945146*^41}}
{1., {8.96151308917234*^33, 6.852499606180002*^32, 7.099583956645156*^33, 6.128316266778616*^32, 4.3277756651993186*^40, 7.358984973208462*^40, 3.882017951501907*^40, 8.853279035900826*^40, 4.234444099673413*^41, 3.652428566756482*^41}}
{1.584893192461114, {7.421904912857233*^33, 3.1505213824067494*^32, 6.12401578095849*^33, 2.891190410634415*^32, 3.099285586374971*^40, 5.917422115900959*^40, 2.768603387638292*^40, 6.965698103166598*^40, 3.190022788665715*^41, 2.7763353328650187*^41}}
{2.5118864315095824, {5.839159672059166*^33, 1.2817565565122927*^32, 4.9543728125555155*^33, 1.1962114079330648*^32, 2.1504392701010233*^40, 4.533688512732162*^40, 1.9175901983625846*^40, 5.250784039317675*^40, 2.314483537704631*^41, 2.0295001582074468*^41}}
{3.9810717055349776, {4.3293652961765305*^33, 4.599234452646354*^31, 3.7427933462596146*^33, 4.338647113074974*^31, 1.4400087262738294*^40, 3.287043869299709*^40, 1.2831483476759393*^40, 3.763275185371041*^40, 1.6072530090818453*^41, 1.4173255006810821*^41}}
{6.309573444801943, {3.0727121906612516*^33, 1.4912649087054285*^31, 2.6890835395688925*^33, 1.4162526616909747*^31, 9.456549809112665*^39, 2.291856183465247*^40, 8.422896341755022*^39, 2.6035786753619358*^40, 1.0850379363466837*^41, 9.605115847569417*^40}}
{10., {2.0988805383538729*^33, 4.4470668737779163*^30, 1.850801619988996*^33, 4.2409161794290074*^30, 6.121542827236396*^39, 1.5459235493458504*^40, 5.450848191619299*^39, 1.7475789259011376*^40, 7.158888189307345*^40, 6.3527136689565465*^40}}
{15.848931924611142, {1.401022331395426*^33, 1.2580935848712182*^30, 1.241863423616215*^33, 1.2029526458077347*^30, 3.9551854191174285*^39, 1.0249114406963833*^40, 3.524263748822195*^39, 1.15430750102617*^40, 4.67911795362362*^40, 4.1616532715458763*^40}}
{25.11886431509582, {9.190822474429436*^32, 3.4267623145172124*^29, 8.173704653365484*^32, 3.282196460780982*^29, 2.5332369279559766*^39, 6.686481554351151*^39, 2.257683988936378*^39, 7.51345382605952*^39, 3.0219212603317486*^40, 2.6911636971129285*^40}}
{39.81071705534978, {5.934982026358546*^32, 9.047216974281327*^28, 5.289011948098409*^32, 8.674718477400728*^28, 1.6123652742229334*^39, 4.303799862651765*^39, 1.437317630072027*^39, 4.829023562027346*^39, 1.9330357875134613*^40, 1.7229543844550938*^40}}
{63.09573444801943, {3.79802175434243*^32, 2.3483907932261495*^28, 3.388771030460116*^32, 2.2533665194726664*^28, 1.019293195514114*^39, 2.74517814636306*^39, 9.083812791298554*^38, 3.0779344991391264*^39, 1.2271139585570642*^40, 1.0940134778096347*^40}}
{100., {2.4215465258597872*^32, 6.024803163290496*^27, 2.162327158653064*^32, 5.783406646125763*^27, 6.461379331051711*^38, 1.7479662350045123*^39, 5.758834053585528*^38, 1.9587350523083812*^39, 7.794172304616056*^39, 6.951102269476473*^39}}
