{1584.893192461114, {2.7254521544400553*^34, 1.708271029238987*^28, 2.221826637717332*^34, 1.6071035933807738*^28, 2.3572083057292344*^41, 3.1250910675897065*^41, 3.9299461574191436*^39, 8.964334063063492*^39, 8.11207270193818*^40, 6.303634638750097*^40}}
{2511.886431509582, {1.7207974384987286*^34, 4.294019029702104*^27, 1.4028390484873929*^34, 4.0397601939076105*^27, 1.4888017279799821*^41, 1.973645103424302*^41, 2.482332970581664*^39, 5.660937188216326*^39, 5.123237033810071*^40, 3.9814479945642124*^40}}
{3981.0717055349733, {1.08620948054809*^34, 1.0790904470717606*^27, 8.85514708783479*^33, 1.0152016602112781*^27, 9.399697760761743*^40, 1.2460215820004492*^41, 1.5673242743052497*^39, 3.573732813713685*^39, 3.234483067613143*^40, 2.5137672998448966*^40}}
{6309.573444801937, {6.855349913306431*^33, 2.7113164168178072*^26, 5.588746384066095*^33, 2.5508003755521142*^26, 5.933196327776046*^40, 7.864795673108749*^40, 9.89344281521956*^38, 2.2556390325656003*^39, 2.0415933364193572*^40, 1.586734681437287*^40}}
{10000., {4.3261628116092056*^33, 6.811729831418084*^25, 3.526868485042506*^33, 6.408476799131157*^25, 3.7445449238289606*^40, 4.963517962144607*^40, 6.244051197787056*^38, 1.4235171240135868*^39, 1.288465978402645*^40, 1.0014226771604656*^40}}
{15848.93192461114, {2.729914676490266*^33, 1.7112211333241642*^25, 2.22554565628241*^33, 1.6099198370639343*^25, 2.363026874173769*^40, 3.1322329775112225*^40, 3.940411254159362*^38, 8.983000861122287*^38, 8.130895937103061*^39, 6.319588385714072*^39}}
{25118.864315095823, {1.7225753770174982*^33, 4.2986974241282496*^24, 1.4043207697930784*^33, 4.044226258748432*^24, 1.4911199817044031*^40, 1.976490500043808*^40, 2.4865027164316068*^38, 5.668374177492788*^38, 5.130736394365012*^39, 3.9878042392474213*^39}}
{39810.71705534977, {1.0869176367287626*^33, 1.0798322023780922*^24, 8.861048826822733*^32, 1.0159097460160247*^24, 9.408931503107272*^39, 1.2471549002755084*^40, 1.5689851564805909*^38, 3.576695021619597*^38, 3.2374700645717044*^39, 2.5162989927108045*^39}}
{63095.73444801943, {6.858169720819444*^32, 2.712492298600374*^23, 5.591096624719913*^32, 2.5519228781206093*^23, 5.936869307286639*^39, 7.869308488927119*^39, 9.900025822223925*^37, 2.256818427392961*^38, 2.042782347590098*^39, 1.587742464704182*^39}}
{100000.0000000002, {4.327255501182174*^32, 6.8135921373660504*^22, 3.527800958864749*^32, 6.4102556270759655*^22, 3.745839656708269*^39, 4.9652977698046523*^39, 6.246075873044526*^37, 1.4239708622548691*^38, 1.2889125434631726*^39, 1.0018077548346516*^39}}
{158489.3192461114, {2.729756253517404*^32, 1.7114871441894171*^22, 2.2257970674495855*^32, 1.6101901777001523*^22, 2.3616724640506033*^39, 3.132584954311318*^39, 3.936776131249472*^37, 8.982249778612633*^37, 8.129119847914882*^38, 6.3191045940729035*^38}}
{251188.6431509582, {1.7185590250109913*^32, 4.297728064684231*^21, 1.4032101240051765*^32, 4.0439657137074156*^21, 1.481333896212385*^39, 1.973963816338894*^39, 2.4670396450585106*^37, 5.652795826307895*^37, 5.110809511793579*^38, 3.9764582896055306*^38}}
{398107.17055349774, {1.072241374088952*^32, 1.076808446450849*^21, 8.802185910301192*^31, 1.0141696458701246*^21, 9.107982168148129*^38, 1.235814176934406*^39, 1.5142760423626455*^37, 3.5220785721803653*^37, 3.1713234177496868*^38, 2.4754800404664735*^38}}
{630957.3444801943, {6.52654485794022*^31, 2.6727703190903226*^20, 5.424084718890763*^31, 2.5251021548169557*^20, 5.342165513749781*^38, 7.569760456834786*^38, 8.859279507191369*^36, 2.1348371118531305*^37, 1.9006264569495412*^38, 1.4932487184850367*^38}}
{1.0000000000000021*^6, {3.7866987192075923*^31, 6.45786693824725*^19, 3.2066109351244342*^31, 6.140151027170812*^19, 2.9148225680473456*^38, 4.4179146070341335*^38, 4.819538064491155*^36, 1.227189944485712*^37, 1.0708202495325813*^38, 8.484002488762724*^37}}
{1.5848931924611174*^6, {2.0513205992378456*^31, 1.4789864113493008*^19, 1.77375634517372*^31, 1.4186863276849588*^19, 1.4689694241705736*^38, 2.3990079057912276*^38, 2.4218754569219794*^36, 6.558169489833231*^36, 5.583940526776072*^37, 4.459496176122031*^37}}
{2.5118864315095823*^6, {1.0306755937517757*^31, 3.144928028033852*^18, 9.07994734186637*^30, 3.04393177923436*^18, 6.903132752133151*^37, 1.2043747847333167*^38, 1.1353630159118453*^36, 3.247656034231746*^36, 2.702309713662945*^37, 2.1717746224371966*^37}}
{3.9810717055349774*^6, {4.840895563993332*^30, 6.191947213001142*^17, 4.3267936411943754*^30, 6.03811453440547*^17, 3.073937367281904*^37, 5.644827337132544*^37, 5.049045132602098*^35, 1.5066334547472728*^36, 1.2304542587619146*^37, 9.936139659185285*^36}}
