{158.48931924611142, {1.5403255107147339*^32, 1.5335448070774792*^27, 1.3742804127959737*^32, 1.472465807351327*^27, 4.161693523652703*^38, 1.1161034182459875*^39, 3.711664760814798*^38, 1.2511133714342091*^39, 4.9992109303592623*^39, 4.4591724419207504*^39}}
{251.18864315095823, {9.757183004298078*^31, 3.8849262899932534*^26, 8.707838671813644*^31, 3.7308521592014026*^26, 2.6314982296969933*^38, 7.067262418018345*^38, 2.3470946136341252*^38, 7.920476607105929*^38, 3.1629861698630397*^39, 2.821700828299023*^39}}
{398.1071705534973, {6.171690189789414*^31, 9.80986019491585*^25, 5.509178768292813*^31, 9.421792639301906*^25, 1.662266459982932*^38, 4.4690170344988875*^38, 1.4827056267407009*^38, 5.0077003761199646*^38, 1.9988979084285753*^39, 1.7834246559251875*^39}}
{630.9573444801937, {3.900234413687857*^31, 2.472530105676129*^25, 3.4820420192481386*^31, 2.3748840007435154*^25, 1.049427127720283*^38, 2.8235655818564372*^38, 9.360840943489224*^37, 3.1635948939918816*^38, 1.2623747404332206*^39, 1.1263630368625029*^39}}
{1000., {2.4639136316883785*^31, 6.22493932264073*^24, 2.199924700167741*^31, 5.979339012694362*^24, 6.624816205343726*^37, 1.7834278005022655*^38, 5.90932449779294*^37, 1.9980753652892858*^38, 7.971039155891407*^38, 7.112448949936427*^38}}
{1584.893192461114, {1.5556076538152335*^31, 1.5657649858755743*^24, 1.389011927982292*^31, 1.5040305987663813*^24, 4.1809456610156173*^37, 1.1258725261227121*^38, 3.7294196079511586*^37, 1.261330354578417*^38, 5.031227781758714*^38, 4.489396477600015*^38}}
{2511.886431509582, {9.819139092780006*^30, 3.9364063965405955*^23, 8.767871712828361*^30, 3.781269399446972*^23, 2.6383845994195783*^37, 7.106188819330906*^37, 2.3534585360438896*^37, 7.960967041747479*^37, 3.1752240859287188*^38, 2.8333128005781953*^38}}
{3981.0717055349774, {6.197018850721099*^30, 9.893172142961904*^22, 5.533666413277897*^30, 9.503379013246543*^22, 1.664861994181796*^37, 4.484663401683237*^37, 1.485072906320214*^37, 5.02403067324852*^37, 2.0037233107455787*^38, 1.787976402744402*^38}}
{6309.573444801937, {3.911166698677941*^30, 2.486089923345628*^22, 3.4925046676672825*^30, 2.388150350636647*^22, 1.0504192355001803*^37, 2.8301030933364114*^37, 9.369488747571157*^36, 3.170514254908426*^37, 1.2643544027116235*^38, 1.1281899391710451*^38}}
{10000., {2.4680269178173688*^30, 6.246125010338131*^21, 2.2038615013521993*^30, 6.000085128389025*^21, 6.627940856639781*^36, 1.7858267900816524*^37, 5.911969889360749*^36, 2.0006178788293058*^37, 7.978000271681198*^37, 7.118836159039209*^37}}
{15848.93192461114, {1.554701522213073*^30, 1.5663553183822295*^21, 1.3883108100654702*^30, 1.5046520839640753*^21, 4.181749405085413*^36, 1.1256308916599702*^37, 3.730774851566614*^36, 1.2609216828814365*^37, 5.030901466778664*^37, 4.489739890392359*^37}}
{25118.864315095823, {9.82469420062302*^29, 3.941669363207229*^20, 8.773761094737095*^29, 3.78642796445049*^20, 2.638347854170727*^36, 7.109716131588693*^36, 2.353518334329134*^36, 7.964184589469493*^36, 3.1759401070031064*^37, 2.834174443529178*^37}}
{39810.71705534977, {6.200468978653634*^29, 9.902937680357533*^19, 5.537495023188787*^29, 9.512866390975675*^19, 1.663007740449571*^36, 4.486873787058749*^36, 1.483472370829696*^36, 5.025710057332238*^36, 2.003593518212013*^37, 1.7881795285038117*^37}}
{63095.73444801943, {3.907167651105559*^29, 2.4879288511583896*^19, 3.4909219881749865*^29, 2.3900105110429024*^19, 1.0396548758022109*^36, 2.826869789465753*^36, 9.275276016266786*^35, 3.1645184940998905*^36, 1.259232759272873*^37, 1.124587446528788*^37}}
{100000., {2.4441954556863988*^29, 6.247535818572708*^18, 2.1880914322265835*^29, 6.002851991502681*^18, 6.278699490699569*^35, 1.7621853769054017*^36, 5.6012810715138036*^35, 1.9685707555908502*^36, 7.756087073311344*^36, 6.939209053953752*^36}}
{158489.3192461114, {1.5059412825947232*^29, 1.5588479088136407*^18, 1.3536668142397399*^29, 1.4982929948687657*^18, 3.616486091103058*^35, 1.0768270424610468*^36, 3.2272296361114356*^35, 1.1979597229623731*^36, 4.623922460689032*^36, 4.150464992084964*^36}}
{251188.6431509582, {8.760212656119541*^28, 3.774257010324631*^17, 7.919743688858449*^28, 3.632097411437075*^17, 1.9053049965224095*^35, 6.148502583542251*^35, 1.699095287038832*^35, 6.806782807662468*^35, 2.5447938456533932*^36, 2.2909467113516686*^36}}
{398107.17055349774, {4.728808292914338*^28, 8.592517646983526*^16, 4.30462334083933*^28, 8.282771817795762*^16, 9.29484125008984*^34, 3.2465346252821647*^35, 8.287516076926741*^34, 3.574801482307217*^35, 1.2927509620756117*^36, 1.1674562093893362*^36}}
{630957.3444801943, {2.365157387091907*^28, 1.8131941450397096*^16, 2.165442916839484*^28, 1.7509584551798018*^16, 4.251985408946615*^34, 1.588124968669495*^35, 3.788566784616844*^34, 1.741670606554821*^35, 6.114711973849584*^35, 5.533749094509903*^35}}
{1.*^6, {1.0994122075641185*^28, 3.5165871510753395*^15, 1.0109454900624553*^28, 3.4008877923139965*^15, 1.8540032576039475*^34, 7.262795588018124*^34, 1.652253288686028*^34, 7.938777104347139*^34, 2.729230728525408*^35, 2.473923911558537*^35}}
{1.5848931924611141*^6, {4.8830150644152623*^27, 6.423714723634209*^14, 4.5038964971280264*^27, 6.218693637518598*^14, 7.886908282172221*^33, 3.188285174624517*^34, 7.019796515543061*^33, 3.4774401410819175*^34, 1.1790036910606645*^35, 1.069121777414497*^35}}
{2.5118864315095823*^6, {2.0817351806020993*^27, 1.1152330624894278*^14, 1.923990557269697*^27, 1.0804098337808636*^14, 3.2609877495003854*^33, 1.3499940819084083*^34, 2.9123790115214366*^33, 1.4687231698623872*^34, 4.933493988471028*^34, 4.484277031020511*^34}}
{3.9810717055349774*^6, {8.64304673242232*^26, 1.871687914608816*^13, 7.996997916696706*^26, 1.8141249380767188*^13, 1.3413065683769194*^33, 5.577214658856875*^33, 1.1870565665806075*^33, 6.079420553595712*^33, 2.024666018117473*^34, 1.8411789129644252*^34}}
{6.309573444801942*^6, {3.555134762361963*^26, 3.097418607940081*^12, 3.294107587961589*^26, 3.003115180899653*^12, 5.3177654558012756*^32, 2.2968227504911238*^33, 4.8654308699479135*^32, 2.476189151323503*^33, 8.262532296849917*^33, 7.483086439480034*^33}}
{1.000000000000002*^7, {1.4535473604405869*^26, 5.0795712000255347*^11, 1.348584118064168*^26, 4.926027538798623*^11, 2.1722989689379905*^32, 9.161436804379132*^32, 1.8457235667497916*^32, 1.0131505799608383*^33, 3.227395760940892*^33, 2.8331740849532433*^33}}
