{0.00001, {9.683490419169928*^30, 4.5834891260786664*^30, 1.0650003066454192*^22, 5.850009966608052*^21, 3.7232985797057596*^37, 1.7626823054466545*^37, 1.0760605456058368*^36, 2.273238951151398*^36, 1.5790657736632552*^37, 7.475135220173871*^36}}
{0.039810717055349734, {5.636111153875085*^34, 2.746936495451197*^34, 1.0920729003616517*^33, 6.372962825709552*^32, 2.6987880332475795*^41, 1.5937820658601322*^41, 7.524187858274043*^39, 1.4302397851175219*^40, 1.0682815238710658*^41, 5.980080295154102*^40}}
{0.06309573444801936, {1.0750129198335763*^35, 5.297844914599465*^34, 5.35805988625587*^33, 3.1636393740180444*^33, 5.4077285523712434*^41, 3.3391496877432794*^41, 1.4996230998228918*^40, 2.7776332005633584*^40, 2.107715212075098*^41, 1.2226066083903112*^41}}
{0.1, {2.0551326754409896*^35, 1.0057371521849426*^35, 2.503565084434304*^34, 1.466994658665421*^34, 1.103523995579931*^42, 7.130747376540721*^41, 2.9827722440125055*^40, 5.437329101013301*^40, 4.211237229802481*^41, 2.5185468017668563*^41}}
{0.15848931924611143, {4.082091475640016*^35, 1.9854753201255*^35, 1.2096487678485923*^35, 7.075625083131235*^34, 2.339394004535668*^42, 1.596227650085977*^42, 6.150623342721828*^40, 1.1029599227547677*^41, 8.708083627122846*^41, 5.378411089678843*^41}}
{0.25118864315095824, {7.705736141326174*^35, 3.657554380949898*^35, 5.223189468926955*^35, 3.0232227363572664*^35, 4.519833179146004*^42, 3.238938131494622*^42, 1.1429189876511569*^41, 2.0745100261556594*^41, 1.6432989251365395*^42, 1.0221753113389442*^42}}
{0.39810717055349776, {1.0267615673975236*^36, 4.307848801063869*^35, 1.2522122831638859*^36, 6.552459270875261*^35, 6.709741306430845*^42, 5.1658126585051333*^42, 1.512910678894131*^41, 2.8612159549933694*^41, 2.3392849697362197*^42, 1.473186153434328*^42}}
{0.6309573444801942, {1.08061772764102*^36, 3.662913218841576*^35, 1.9948510691908088*^36, 8.54277547793627*^35, 7.978047569493995*^42, 6.659564303084917*^42, 1.5898852170162466*^41, 3.1698416880509776*^41, 2.6919516669401655*^42, 1.729079729523426*^42}}
{1., {1.1146841647069276*^36, 2.853027517549128*^35, 2.860780793618331*^36, 9.300417554389699*^35, 8.350006107694486*^42, 7.57824650979969*^42, 1.5030576327686508*^41, 3.2859931808088457*^41, 2.80223167931935*^42, 1.7915889983302637*^42}}
{1.584893192461114, {1.1058864948626319*^36, 1.9553500397573954*^35, 3.635275434385074*^36, 8.131580217553874*^35, 7.853187851167329*^42, 7.885872298221305*^42, 1.2936477026158317*^41, 3.190955948465571*^41, 2.6776572700363723*^42, 1.6927295080180217*^42}}
{2.5118864315095824, {1.03226696898643*^36, 1.176132170395206*^35, 4.1284093108119325*^36, 5.903210447029418*^35, 6.820710725581666*^42, 7.733022556121303*^42, 1.0568389220684088*^41, 2.9034450669473546*^41, 2.3851429203308573*^42, 1.519896818106311*^42}}
{3.9810717055349776, {9.003972078430723*^35, 6.185351148941518*^34, 4.1849428182207547*^36, 3.574391340458973*^35, 5.5110865406734276*^42, 7.078247293161156*^42, 8.2670508504801475*^40, 2.4700722992283954*^41, 1.9843833219760686*^42, 1.2944484777336993*^42}}
{6.309573444801943, {7.509034021200425*^35, 2.8273016238272616*^34, 3.8679656410070416*^36, 1.7897958945597978*^35, 4.1222519565189947*^42, 5.96164360536322*^42, 6.0071893956412765*^40, 1.983753423263869*^41, 1.5420177402348205*^42, 1.0165671324783974*^42}}
{10., {5.8988288692552116*^35, 1.1277529227488475*^34, 3.262392140418058*^36, 7.587522542136115*^34, 2.9366858204281915*^42, 4.700828496149925*^42, 4.203508644370003*^40, 1.5079702230470143*^41, 1.1375273037589512*^42, 7.579929471571464*^41}}
{15.848931924611142, {4.439093765235732*^35, 3.9424215323356494*^33, 2.5586991282639268*^36, 2.74593997427179*^34, 2.0105966693354785*^42, 3.487515470287465*^42, 2.8143405664858317*^40, 1.0992595754869523*^41, 8.049049702720405*^41, 5.354634600180566*^41}}
{25.11886431509582, {3.1441705504239643*^35, 1.2606261603853605*^33, 1.8716377631884683*^36, 9.018113333992794*^33, 1.3441964777055274*^42, 2.4717199316181758*^42, 1.8717690173300178*^40, 7.641065316210138*^40, 5.493634818234969*^41, 3.6836840762482316*^41}}
{39.81071705534978, {2.148149940774239*^35, 3.741480853622731*^32, 1.3061166437836247*^36, 2.723844618753426*^33, 8.829081802844304*^41, 1.6899550127467395*^42, 1.2272063954162926*^40, 5.154148494552695*^40, 3.659135837289586*^41, 2.4691426444703064*^41}}
{63.09573444801943, {1.4292933041783159*^35, 1.0500266043898618*^32, 8.811375276638933*^35, 7.729321136905013*^32, 5.7145202553396885*^41, 1.1243212830290295*^42, 7.93512733499858*^39, 3.3985644452374687*^40, 2.3912424229256648*^41, 1.6203719319246105*^41}}
{100., {9.329891899308117*^34, 2.834733360365655*^31, 5.803070128293786*^35, 2.1015398638095686*^32, 3.662087747394613*^41, 7.337404783472534*^41, 5.082727403740255*^39, 2.2050871971381826*^40, 1.5421685763012515*^41, 1.0479226820881238*^41}}
{158.48931924611142, {5.963257733670964*^34, 7.638779987006637*^30, 3.759169033221267*^35, 5.721870286748918*^31, 2.3391941950855975*^41, 4.751568442332811*^41, 3.2877525921064206*^39, 1.409230510271873*^40, 9.854124917105456*^40, 6.783435315428376*^40}}
{251.18864315095823, {3.861488630583614*^34, 1.9403625619437618*^30, 2.4257142715906975*^35, 1.449622151350488*^31, 1.4846854303075918*^41, 3.0363085165769067*^41, 2.060436397208878*^39, 9.064642672612972*^39, 6.296432848066918*^40, 4.2928431755775883*^40}}
{398.1071705534977, {2.4342746865791728*^34, 5.07662827593722*^29, 1.543866075933953*^35, 3.82057867427418*^30, 9.42479257276826*^40, 1.9390589284450295*^41, 1.3246508272272175*^39, 5.727727205197758*^39, 3.9878349378585707*^40, 2.750767403787657*^40}}
