{0.00001, {6.159840884482511*^27, 2.833277680394483*^27, 1.049831641816614*^18, 6.00822746041633*^17, 3.693863128901857*^34, 2.4445930621494777*^34, 9.307034811115929*^32, 1.693524434916135*^33, 1.3714908425539117*^34, 8.416404307009984*^33}}
{0.001584893192461114, {1.5480530130344297*^32, 6.68170124770215*^31, 5.876444131991871*^26, 3.216629551970133*^26, 9.54262320743355*^38, 6.23829934745763*^38, 2.291186136102457*^37, 4.308861982572139*^37, 3.520097981521637*^38, 2.1186356476811268*^38}}
{0.002511886431509582, {3.9497617780034356*^32, 1.719112068537894*^32, 3.828077484782766*^27, 2.1091158612417403*^27, 2.4413666170713763*^39, 1.603673891640986*^39, 5.892127494213313*^37, 1.1007266193499608*^38, 9.000030978754888*^38, 5.4471023879169984*^38}}
{0.003981071705534973, {9.960613888821987*^32, 4.341254836728894*^32, 2.4417294829508373*^28, 1.3513657188834776*^28, 6.198149938332771*^39, 4.0879226098784466*^39, 1.4956879391211952*^38, 2.7842685988945384*^38, 2.2813615153698098*^39, 1.386330161251444*^39}}
{0.006309573444801936, {2.5691107793155952*^33, 1.1333828324953233*^33, 1.617015068910852*^29, 9.019958766049549*^28, 1.5732994218693516*^40, 1.0341783970085878*^40, 3.837422261675987*^38, 7.129680029999532*^38, 5.812447538657576*^39, 3.5257213106046604*^39}}
{0.01, {6.385034049068527*^33, 2.8195225946784835*^33, 1.0149794166417534*^30, 5.682148271626558*^29, 3.847247429592903*^40, 2.508602058717036*^40, 9.415178749841644*^38, 1.7591081008036958*^39, 1.4267519498967448*^40, 8.58893114111482*^39}}
{0.01584893192461114, {1.658948161316666*^34, 7.457986068205839*^33, 6.92056530569205*^30, 3.952847445761822*^30, 9.854482643315036*^40, 6.427599253433892*^40, 2.4476393985608145*^39, 4.541438825129552*^39, 3.666707371165165*^40, 2.2125936021934447*^40}}
{0.025118864315095822, {4.1523790579912494*^34, 1.861731013956526*^34, 4.278700285305685*^31, 2.4188467732034087*^31, 2.4524786407274493*^41, 1.5937396143702495*^41, 6.085296505633179*^39, 1.1337010616611857*^40, 9.136292624729718*^40, 5.489899933958843*^40}}
{0.039810717055349734, {1.0258357767487245*^35, 4.537972479211366*^34, 2.5714996523199787*^32, 1.4342803687177437*^32, 6.1264208578805725*^41, 3.987334992007229*^41, 1.5025010621479822*^40, 2.813632128267449*^40, 2.2752685442574054*^41, 1.3654297388966255*^41}}
{0.06309573444801936, {2.4465700029361286*^35, 1.0631607600792518*^35, 1.4766356579739508*^33, 8.095345248533001*^32, 1.496629670822705*^42, 9.824776482598231*^41, 3.608861658965756*^40, 6.777536237410442*^40, 5.521476928648934*^41, 3.325605885465994*^41}}
{0.1, {6.442256155833634*^35, 2.901702940377408*^35, 1.0347259940125019*^34, 5.81467972613446*^33, 3.780940151451213*^42, 2.4878526728857546*^42, 9.386484731300469*^40, 1.7480604709818795*^41, 1.4044782323210973*^42, 8.45710398438384*^41}}
{0.15848931924611143, {1.505988294747074*^36, 6.708993195006749*^35, 5.796029875558089*^34, 3.216988893511195*^34, 8.756237399877998*^42, 5.828055245383135*^42, 2.148452968410834*^41, 4.049304394206671*^41, 3.238746190892972*^42, 1.938026019287089*^42}}
{0.25118864315095824, {3.09704900716013*^36, 1.3373782643226194*^36, 2.6822728709002338*^35, 1.4486660866302044*^35, 2.0065235369706902*^43, 1.4451531682292207*^43, 4.692490442595522*^41, 8.660145526462687*^41, 7.1526667164146*^42, 4.4905041685129647*^42}}
{0.39810717055349776, {5.682973251642367*^36, 2.4193422644657463*^36, 1.0915129369406327*^36, 5.898804793916657*^35, 3.8020516955819013*^43, 2.980870657355487*^43, 8.571586153697099*^41, 1.5781078189684355*^42, 1.3095236005381939*^43, 8.468772060597375*^42}}
{0.6309573444801942, {7.003249984608184*^36, 2.5422365521488078*^36, 2.16419083736392*^36, 1.0214877885367444*^36, 5.08756686800417*^43, 4.333597445343646*^43, 1.0339203366207523*^42, 1.9943754594256946*^42, 1.6939046644348098*^43, 1.1136154263581894*^43}}
{1., {7.241535910883581*^36, 2.000156452178901*^36, 3.0225977211757076*^36, 1.0972184378049292*^36, 5.495006004250139*^43, 5.079029629340269*^43, 1.008859310217137*^42, 2.105447263184799*^42, 1.8131277674110715*^43, 1.1977588827006234*^43}}
{1.584893192461114, {7.122727013848714*^36, 1.4056525640699394*^36, 3.7828942250802285*^36, 9.80433116419039*^35, 5.300348631779476*^43, 5.412899763936299*^43, 9.027493898675085*^41, 2.0604412011465106*^42, 1.765092267460163*^43, 1.1739324582017617*^43}}
{2.5118864315095824, {6.623285254361405*^36, 8.720292358160041*^35, 4.246976637504444*^36, 7.265508922961536*^35, 4.618858097244131*^43, 5.29745165710281*^43, 7.469007380548104*^41, 1.8731562054941672*^42, 1.5748222754972925*^43, 1.0600576849828296*^43}}
{3.9810717055349776, {5.8333411497361*^36, 4.759481243163554*^35, 4.3141619128841634*^36, 4.5008393023114255*^35, 3.690398367511207*^43, 4.793983961946109*^43, 5.765248376781011*^41, 1.5936640852495265*^42, 1.3018720422164005*^43, 8.890137628950143*^42}}
{6.309573444801943, {4.879407505940573*^36, 2.283619136307667*^35, 4.0050188888101437*^36, 2.3561128855562945*^35, 2.764969434789474*^43, 4.057488753904717*^43, 4.225924784582975*^41, 1.2829364866563083*^42, 1.0140054657908026*^43, 7.028619126582025*^42}}
{10., {3.869690203117725*^36, 9.574054693335934*^34, 3.4092227131457037*^36, 1.0464335412931228*^35, 1.9580039270610425*^43, 3.2051303621462397*^43, 2.940141891126215*^41, 9.786568986717629*^41, 7.471543801772619*^42, 5.2272845245038403*^42}}
{15.848931924611142, {2.8914427756632295*^36, 3.5612345375537703*^34, 2.6841729394813717*^36, 4.0482101013345946*^34, 1.3386873733530084*^43, 2.3977478720037245*^43, 1.9981360072374197*^41, 7.100729002759089*^41, 5.274170536781656*^42, 3.738942946911202*^42}}
{25.11886431509582, {2.0664286575285323*^36, 1.187380328630639*^34, 1.9842881103927766*^36, 1.3837972128034683*^34, 8.937506570449832*^42, 1.7109060244503647*^43, 1.3295746487016913*^41, 4.963027061190409*^41, 3.6084505640717726*^42, 2.5820676556500208*^42}}
{39.81071705534978, {1.4209683101072467*^36, 3.642103993608531*^33, 1.396400282379816*^36, 4.3147411710832594*^33, 5.843128791664025*^42, 1.1744528309688208*^43, 8.6828633294576845*^40, 3.3568777311456364*^41, 2.401670977871982*^42, 1.7309887745644816*^42}}
{63.09573444801943, {9.630528552474144*^35, 1.0490577485216945*^33, 9.518391049783358*^35, 1.2553394564075434*^33, 3.787518411607962*^42, 7.839121077898626*^42, 5.557980559736005*^40, 2.2417936988676122*^41, 1.5808099135552485*^42, 1.1320983449332009*^42}}
{100., {6.251908344286681*^35, 2.893286978777842*^32, 6.296612785542701*^35, 3.487980104827707*^32, 2.428119089897291*^42, 5.155348644448658*^42, 3.6086734686128994*^40, 1.4495908839054025*^41, 1.0180897279315868*^42, 7.400981829645384*^41}}
{158.48931924611142, {4.05389969560124*^35, 7.756108162570771*^31, 4.112321104250053*^35, 9.394617932424342*^31, 1.549435866988657*^42, 3.342227031046628*^42, 2.304780751233318*^40, 9.350045933134357*^40, 6.532321923051902*^41, 4.763058152265382*^41}}
{251.18864315095823, {2.602773004803238*^35, 2.0263244150229482*^31, 2.65104794182077*^35, 2.4609989376974454*^31, 9.84967413018785*^41, 2.1448715925118773*^42, 1.4655452820122074*^40, 5.983492591395294*^40, 4.166621552087471*^41, 3.0428888163415194*^41}}
{398.1071705534977, {1.6607157701104806*^35, 5.221769399779657*^30, 1.6957927375700966*^35, 6.353119323590472*^30, 6.2416668266819696*^41, 1.3677440237408803*^42, 9.286675192618449*^39, 3.809159504837413*^40, 2.6464931081384188*^41, 1.9343449621432057*^41}}
{630.9573444801943, {1.0551024293531363*^35, 1.3322036824834398*^30, 1.0790481784258247*^35, 1.62253746159271*^30, 3.950193435937895*^41, 8.687869525138644*^41, 5.877935100506627*^39, 2.4169803662128766*^40, 1.6770908131736172*^41, 1.2265302264372333*^41}}
{1000., {6.687399611374966*^34, 3.380383850063936*^29, 6.845904867245608*^34, 4.119875905094586*^29, 2.4976233648743783*^41, 5.505894223177518*^41, 3.716839760350935*^39, 1.5306903165593039*^40, 1.0612565770549998*^41, 7.764509242786754*^40}}
