{1584.893192461114, {5.026683311676204*^33, 3.5243386144319934*^27, 2.839023440956479*^34, 2.2529094185555035*^28, 3.0061555886093307*^40, 4.627274095570335*^40, 4.596378189079287*^38, 1.3985109898799465*^39, 1.1231953746508184*^40, 8.059844711217053*^39}}
{2511.886431509582, {3.173581475715464*^33, 8.858388130497066*^26, 1.7924232021617252*^34, 5.662694635283431*^27, 1.8987600779108826*^40, 2.9222667840003822*^40, 2.903615692474213*^38, 8.831153700380188*^38, 7.093616504396852*^39, 5.090939488206136*^39}}
{3981.0717055349733, {2.0031751577536096*^33, 2.226022574846234*^26, 1.1313891438648887*^34, 1.4229822090525114*^27, 1.198835358045418*^40, 1.8448834251174427*^40, 1.833451560656594*^38, 5.574929010653482*^38, 4.47845253285525*^39, 3.214366021692893*^39}}
{6309.573444801937, {1.2642290576968543*^33, 5.592936742845914*^25, 7.140361883996828*^33, 3.575285584138795*^26, 7.567321807300537*^39, 1.1644641092921512*^40, 1.157385077741951*^38, 3.518676828687789*^38, 2.826781364822453*^39, 2.029004407818539*^39}}
{10000., {7.977984651361629*^32, 1.4051074448119839*^25, 4.5059723013781296*^33, 8.982163325104838*^25, 4.775924627693378*^39, 7.34894998727627*^39, 7.304818136341225*^37, 2.2205867933501992*^38, 1.7840041497838145*^39, 1.2805643480270354*^39}}
{15848.93192461114, {5.034261222679115*^32, 3.52982739269264*^24, 2.843358463540528*^33, 2.2564475815492704*^25, 3.01390940556484*^39, 4.6375422043032445*^39, 4.609909492847302*^37, 1.4012754602029824*^38, 1.1258000336860601*^39, 8.081204946560214*^38}}
{25118.864315095823, {3.1766004773891105*^32, 8.86709151183408*^23, 1.794150248915765*^33, 5.668304888278391*^24, 1.9018492289762638*^39, 2.926357430673952*^39, 2.909007091070276*^37, 8.8421668682544*^37, 7.10399298682771*^38, 5.099449178675507*^38}}
{39810.71705534977, {2.004377592292994*^32, 2.227402393620046*^23, 1.1320770061289941*^33, 1.4238716387267228*^24, 1.2000656925613984*^39, 1.8465126101959903*^39, 1.8355989593562692*^37, 5.579315365215874*^37, 4.482585326965517*^38, 3.2177553851997055*^38}}
{63095.73444801943, {1.2647078569800974*^32, 5.595124032521997*^22, 7.143101086646428*^32, 3.576695499571292*^23, 7.572215107064375*^38, 1.16511280666021*^39, 1.158234214741445*^37, 3.520423171601256*^37, 2.828426366552944*^38, 2.0303532997480142*^38}}
{100000.0000000002, {7.979843981804376*^31, 1.4054538122694303*^22, 4.50705907477405*^32, 8.984397388279594*^22, 4.77758777107451*^38, 7.351500799290301*^38, 7.306981856228388*^36, 2.2212559599382085*^37, 1.7846139018888187*^38, 1.2810689736011824*^38}}
{158489.3192461114, {5.033902949317629*^31, 3.530299866936624*^21, 2.8436216281599627*^32, 2.2567780210140124*^22, 3.011151160751187*^38, 4.637782696933029*^38, 4.601738780260252*^36, 1.4010583557672757*^37, 1.1253774622545848*^38, 8.078923337274386*^37}}
