0.00001	7.263320413595851e16	3.0752116092176988e16	2.6765664167425023e13	1.4994446361957443e13	1.755272258604308e33	1.7552674096283852e33	1.7552745303705205e33	1.75528908821042e33	1.404221171414655e34	1.4042153493699086e34
0.00001584893192461114	1.8929411855322093e17	8.051227895392139e16	1.7652118408483597e14	9.916677544034372e13	4.4964141081439385e33	4.49640152968746e33	4.496420147871056e33	4.496457954949451e33	3.5971400466833104e34	3.5971249310228493e34
0.000025118864315095822	4.880872596354041e17	2.0762440565583072e17	1.1412087386420705e15	6.410664365467118e14	1.1412507098178166e34	1.1412474772761526e34	1.1412522626197826e34	1.1412620066088942e34	9.130028212696638e34	9.129989283104323e34
0.000039810717055349695	1.2552856494538708e18	5.33796547165512e17	7.31742626926776e15	4.1024085788770565e15	2.8913472104674774e34	2.891338961809864e34	2.891351163207099e34	2.8913762072180248e34	2.3130835296940037e35	2.3130735418934425e35
0.00006309573444801929	3.179328113604156e18	1.3600595155430016e18	4.641173348124614e16	2.6073678435139164e16	7.261975536874332e34	7.2619551626943075e34	7.261985607089496e34	7.262048615004929e34	5.809594803417758e35	5.809569788789117e35
0.0001	8.229464502151788e18	3.545878572665219e18	2.954691929150091e17	1.6603320867831786e17	1.8312298610244147e35	1.831224883771688e35	1.8312324167458253e35	1.831248548399549e35	1.4649874723787022e36	1.4649811397067685e36
0.00015848931924611142	2.190264966078258e19	9.587565540462668e18	1.8743551736047844e18	1.053400379799134e18	4.609439938259143e35	4.609428521771583e35	4.609446397493508e35	4.609488257359081e35	3.6875606379056505e36	3.6875446549997076e36
0.0002511886431509582	6.230924867907393e19	2.8165119167667315e19	1.1861298822391562e19	6.666499481376625e18	1.1586648940011862e36	1.1586627433493596e36	1.158666521835164e36	1.1586777894657792e36	9.269338762970264e36	9.269298508122936e36
0.00039810717055349735	2.0221363883998734e20	9.644730504524811e19	7.514662176928e19	4.2252969759617294e19	2.9236795652630774e36	2.9236787442285353e36	2.923683680760445e36	2.9237166368882973e36	2.3389471496070045e37	2.338937016458285e37
0.000630957344480193	7.930259395532933e20	4.025361064060313e20	4.73925553370671e20	2.6645460485348036e20	7.330354833801262e36	7.330381708416899e36	7.330365163582228e36	7.330476869144612e36	5.864283573274637e37	5.86425812399061e37
0.001	3.794969241769702e21	2.0317645642744885e21	2.9970714683627746e21	1.690623587061122e21	1.8414256394423362e37	1.8414506242014485e37	1.8414282527672834e37	1.8414744086266007e37	1.4731345929971576e38	1.4731282416670987e38
0.001584893192461114	2.0858835952227714e22	1.149021349187977e22	1.8859167267460101e22	1.0635309399300572e22	4.625892087128356e37	4.626069413615202e37	4.625898634701716e37	4.626129022086816e37	3.7006624654077905e38	3.700646547138318e38
0.002511886431509582	1.2409894464781757e23	6.939218495789658e22	1.1908798719634269e23	6.724674069843847e22	1.1654922281662346e38	1.1656090521740657e38	1.16549387985287e38	1.1656239857795316e38	9.323577950823723e38	9.32353810506723e38
0.003981071705534973	7.610798095542359e23	4.281131437330497e23	7.485532958201393e23	4.227452538248509e23	2.907315078154734e38	2.908061858146754e38	2.907319223266996e38	2.9080991841429336e38	2.3256169910466784e39	2.325607036781508e39
0.006309573444801936	4.6700090561766017e24	2.634853832080744e24	4.6391101932654967e24	2.6216209933797735e24	7.158494732912403e38	7.163149886571421e38	7.158504929714121e38	7.163241967030234e38	5.725314941969925e39	5.725290376872808e39
0.01	2.8292940653360646e25	1.5801025155685663e25	2.8213430367042644e25	1.5768528904537747e25	1.730326720216489e39	1.733205435854943e39	1.7303288035129612e39	1.7332293105918e39	1.3833801224333668e40	1.383373585001252e40
0.01584893192461114	1.7392244220185332e26	9.776137543908118e25	1.7372914954500525e26	9.768232161121777e25	4.087519376532112e39	4.105130343098391e39	4.0875244599339024e39	4.105188377254623e39	3.2644939693599357e40	3.2644780841336055e40
0.025118864315095822	1.0067136441396276e27	5.691143117135938e26	1.0062806290644896e27	5.689333160112205e26	9.908829221882008e39	1.0010157282032482e40	9.908841965145647e39	1.0010286838607657e40	7.894613729437125e40	7.89457868544366e40
0.039810717055349734	5.719894131518947e27	3.243702669979781e27	5.718894168777002e27	3.243294799603433e27	2.170578897477827e40	2.227945197351874e40	2.1705814890552565e40	2.227975232958392e40	1.7178764419956198e41	1.7178682087868933e41
0.06309573444801936	2.7390693726698706e28	1.5286637615706397e28	2.7388671608617074e28	1.5285843783608346e28	4.570197059211438e40	4.850671461186361e40	4.570201223589621e40	4.850732557756578e40	3.5705621459991645e41	3.570545066341555e41
0.1	1.1070299532721618e29	6.04773147926373e28	1.1069945444111342e29	6.047600335286018e28	8.601333236568331e40	9.765259120533933e40	8.601337795566892e40	9.765367016432895e40	6.553249600848279e41	6.5532185997781595e41
0.15848931924611143	2.280925129491781e29	1.0679928956972456e29	2.280882635362807e29	1.0679802870748926e29	1.1853969882785442e41	1.4664892567415624e41	1.1853964473328936e41	1.4665025680048015e41	9.055349572677638e41	9.055308016050966e41
0.25118864315095824	2.8203771300604675e29	9.491567884188178e28	2.8203370419765045e29	9.491490445279607e28	1.1960219030458625e41	1.6296746317923086e41	1.1960199497701931e41	1.629687670349468e41	9.555628027219036e41	9.555583051720548e41
0.39810717055349776	2.9759222700591653e29	6.754344169236081e28	2.9758896031941253e29	6.754306267745226e28	1.034740955036184e41	1.5678796212688397e41	1.0347384872645022e41	1.5678905381222383e41	8.718090114125276e41	8.718049960250037e41
