0.00001	7.486140002846137e24	1.661061546636192e24	2.202168806866689e16	7.143004418704446e15	4.857474035460499e31	3.278697069215109e31	4.179095479001582e31	8.91542641199156e31	4.697569702433976e32	2.8030373321439117e32
0.00001584893192461114	1.8800635079410798e25	4.17085492991582e24	1.3888524047694555e17	4.50418117341127e16	1.2199397088413961e32	8.234272871821657e31	1.0495134961833218e32	2.239050781867819e32	1.179773980676672e33	7.039590683500842e32
0.000025118864315095822	4.72103435473124e25	1.0470575281652342e25	8.756849710924177e17	2.8391991117537773e17	3.0635437060291486e32	2.0677820528698307e32	2.63535215326742e32	5.622637240999851e32	2.962653665711362e33	1.767739643488422e33
0.000039810717055349695	1.1852847748317575e26	2.627648463488347e25	5.51899037063953e18	1.788670952383344e18	7.692065703606071e32	5.191750798653026e32	6.616099006674149e32	1.4117044530358374e33	7.438648289292214e33	4.438270160639692e33
0.00006309573444801929	3.0005412586787896e26	6.6710758812048305e25	3.51789070182011e19	1.1389994251116292e19	1.9380048843197776e33	1.305572160709298e33	1.6671856753828622e33	3.5644843620063096e33	1.8756997782894208e34	1.1167803552144334e34
0.0001	7.527694978293144e26	1.6718094105494705e26	2.213406708580859e20	7.159117573486078e19	4.862959909145935e33	3.27583446522616e33	4.1820576981916777e33	8.943437276859626e33	4.706463245626133e34	2.801911738850275e34
0.00015848931924611142	1.88717056820956e27	4.183980000456166e26	1.3903656580544793e21	4.4897925518379083e20	1.2194990286670373e34	8.214168610142751e33	1.048213784088255e34	2.2424623282079323e34	1.1801917854912165e35	7.02492571959511e34
0.0002511886431509582	4.7792973887235513e27	1.0620496562299782e27	8.85397842521625e21	2.8516128330202727e21	3.0802707951958497e34	2.0727862164918088e34	2.648478228698764e34	5.670944979429913e34	2.982350854703627e35	1.7733654558733465e35
0.00039810717055349735	1.1971615456770775e28	2.656815008348999e27	5.565743176243779e22	1.794042925935867e22	7.727694715534356e34	5.203125479610186e34	6.643253894106632e34	1.4217043381700806e35	7.48002161572933e35	4.450513998674386e35
0.000630957344480193	2.992365258119271e28	6.591480708501966e27	3.457195022397793e23	1.1067262769801387e23	1.9347865836578454e35	1.3024314518102533e35	1.6597118648131204e35	3.556828224351725e35	1.8722351954077061e36	1.1133937479919082e36
0.001	7.608322310131606e28	1.6888001831999233e28	2.2265663979579203e24	7.139155500468676e23	4.942824949308799e35	3.3385737985879294e35	4.2538875906482455e35	9.066969023057573e35	4.7790732947357844e36	2.8538735197967866e36
0.001584893192461114	1.890897287465068e29	4.205120961983307e28	1.3885758150672008e25	4.4253129520679856e24	1.2430564794164331e36	8.446133976618074e35	1.0724817762626151e36	2.2680161474584544e36	1.199427521964756e37	7.212342860796182e36
0.002511886431509582	4.745796324607862e29	1.0563454584226197e29	8.710555956157833e25	2.741962312707788e25	3.128153534203892e36	2.128683190369674e36	2.700815806656545e36	5.700520977396538e36	3.0169368634533895e37	1.8171842090811292e37
