1.596408e-1	1.000000e-28
1.616022e-1	6.171132e-29
1.648353e-1	3.134708e-29
1.672820e-1	1.518884e-29
1.709363e-1	7.188409e-30
1.746132e-1	3.369461e-30
1.806023e-1	1.532318e-30
1.856384e-1	7.886569e-31
1.908149e-1	4.070256e-31
1.979293e-1	2.027434e-31
2.057058e-1	1.045659e-31
2.136340e-1	5.563501e-32
2.218677e-1	2.940970e-32
2.305848e-1	1.515291e-32
2.438673e-1	8.282356e-33
2.581007e-1	4.269821e-33
2.739037e-1	2.370262e-33
2.906743e-1	1.436830e-33
3.084718e-1	9.329879e-34
3.273589e-1	6.436127e-34
3.474025e-1	4.513775e-34
3.686733e-1	3.227129e-34
3.912465e-1	2.378110e-34
4.152018e-1	1.816248e-34
4.406238e-1	1.425815e-34
4.676024e-1	1.153693e-34
4.962329e-1	9.674868e-35
5.266163e-1	8.431839e-35
5.588600e-1	7.368753e-35
5.930780e-1	6.528869e-35
6.293910e-1	5.816622e-35
6.679275e-1	5.400334e-35
7.088235e-1	5.069301e-35
7.522234e-1	4.706497e-35
7.982806e-1	4.566241e-35
8.471579e-1	4.430164e-35
8.990278e-1	4.239440e-35
9.540736e-1	4.170055e-35
1.002893e+0	4.034673e-35
1.074483e+0	3.925218e-35
1.140271e+0	3.925218e-35
1.210088e+0	3.818733e-35
1.284179e+0	3.756233e-35
1.362807e+0	3.694756e-35
1.446249e+0	3.694756e-35
1.534801e+0	3.694756e-35
1.628774e+0	3.694756e-35
1.728500e+0	3.624304e-35
1.834333e+0	3.477825e-35
1.946646e+0	3.477825e-35
2.065836e+0	3.477825e-35
2.192323e+0	3.477825e-35
2.326555e+0	3.458748e-35
2.469006e+0	3.477825e-35
2.620178e+0	3.477825e-35
2.780607e+0	3.525982e-35
2.950858e+0	3.694756e-35
3.131534e+0	3.745916e-35
3.323272e+0	3.860976e-35
3.526750e+0	3.925218e-35
3.742686e+0	4.113102e-35
3.971844e+0	4.321850e-35
4.215032e+0	4.479171e-35
4.473111e+0	4.667824e-35
4.746991e+0	4.877820e-35
5.037641e+0	5.210659e-35
5.346086e+0	5.430121e-35
5.612446e+0	5.643283e-35
6.017703e+0	5.986953e-35
