{0.00001, {1.3191151461616211*^24, 1.858580343596559*^23, 2.1067788613703072*^15, 4.4198630268597625*^14, 6.501568155939646*^30, 3.430089816667114*^30, 4.4375556673386024*^30, 1.3651990725364867*^31, 6.631339037787065*^31, 2.945565017233231*^31}}
{0.00001584893192461114, {3.3456819258925095*^24, 4.6830916151348406*^23, 1.3322246831501194*^16, 2.785381277607871*^15, 1.6633527324010355*^31, 8.834954545459698*^30, 1.1373480704778713*^31, 3.4769199274348793*^31, 1.6933956245491413*^32, 7.575668838435454*^31}}
{0.000025118864315095822, {8.401853580878745*^24, 1.1757543296346923*^24, 8.401067365364254*^16, 1.7560615172335132*^16, 4.177210558407219*^31, 2.2187135333026896*^31, 2.856045287517276*^31, 8.731536507062488*^31, 4.252633632712854*^32, 1.9024371588388574*^32}}
{0.000039810717055349695, {2.109606896100433*^25, 2.9510340807400223*^24, 5.296017716335194*^17, 1.1066064519172546*^17, 1.0488927592636607*^32, 5.571060550255488*^31, 7.170703840649066*^31, 2.1924305876336242*^32, 1.0678217707011046*^33, 4.7767769833421925*^32}}
{0.00006309573444801929, {5.243328673464338*^25, 7.370307277611338*^24, 3.3242708751433155*^18, 6.960349894541146*^17, 2.584991435869232*^32, 1.363645103164991*^32, 1.763161308624931*^32, 5.427200876631958*^32, 2.6364350217747313*^33, 1.1708192515634969*^33}}
{0.0001, {1.3157454830178483*^26, 1.847682805208427*^25, 2.092815117775067*^19, 4.377842368056517*^18, 6.487403499392738*^32, 3.422105752589927*^32, 4.4236633433828585*^32, 1.3619560172285578*^33, 6.616354039148467*^33, 2.937995666435057*^33}}
{0.00015848931924611142, {3.299763118833969*^26, 4.626670572671496*^25, 1.3158374139115196*^20, 2.7484609615395254*^19, 1.6272564987874035*^33, 8.583162946220257*^32, 1.1091098339109097*^33, 3.415932703535296*^33, 1.6595403803882167*^34, 7.368114582502494*^33}}
{0.0002511886431509582, {8.267840894726899*^26, 1.1564268528515496*^26, 8.256265101098912*^20, 1.7205018991480596*^20, 4.078329984174362*^33, 2.1509214689076665*^33, 2.77777210158304*^33, 8.560011818538669*^33, 4.158999981160935*^34, 1.8461055114967014*^34}}
{0.00039810717055349735, {2.068556426526787*^27, 2.882159441663704*^26, 5.16369625682061*^21, 1.0720773735925592*^21, 1.020801878328016*^34, 5.382777012942064*^33, 6.945058271787576*^33, 2.1420872299251003*^34, 1.0408983405286493*^35, 4.6186666659465075*^34}}
{0.000630957344480193, {5.16349055121343*^27, 7.150707930714714*^26, 3.2131227835802923*^22, 6.632189669634308*^21, 2.5497927003837808*^34, 1.3441536714992618*^34, 1.73174899285502*^34, 5.34872136775238*^34, 2.599618455757492*^35, 1.1528350346228828*^35}}
{0.001, {1.2819913338356821*^28, 1.759898706279719*^27, 1.9819112508003037*^23, 4.05547456748944*^22, 6.339241710648828*^34, 3.341762793144352*^34, 4.295629658053938*^34, 1.328840820536172*^35, 6.46121787418629*^35, 2.86414063474266*^35}}
{0.001584893192461114, {3.2661628855443045*^28, 4.4844030194084795*^27, 1.2641344569671522*^24, 2.5520986703924663*^23, 1.6210284076782369*^35, 8.574202056173207*^34, 1.1004341501103984*^35, 3.3914775161849185*^35, 1.6509070142605926*^36, 7.345115438199542*^35}}
{0.002511886431509582, {8.11696008249109*^28, 1.1148957202129333*^28, 7.936516049888389*^24, 1.6363892945284813*^24, 4.043246746228888*^35, 2.145982331350057*^35, 2.74989478021289*^35, 8.443054048693765*^35, 4.114523376494801*^36, 1.8373962714869065*^36}}
{0.003981071705534973, {2.1024857284452225*^29, 2.942219127666703*^28, 5.27096688841227*^25, 1.095624937995955*^25, 1.0433053252462764*^36, 5.535492258857482*^35, 7.127500393421844*^35, 2.1829236551870813*^36, 1.0625441703172771*^37, 4.7456525575565037*^36}}
{0.006309573444801936, {5.198155027705718*^29, 7.119344051915406*^28, 3.1759079151072026*^26, 6.394449891457499*^25, 2.5744922259307843*^36, 1.360649637410261*^36, 1.7448407199000034*^36, 5.391868166613702*^36, 2.62293032133708*^37, 1.1646693107668158*^37}}
{0.01, {1.356990996204907*^30, 1.983710939984001*^29, 2.2510406863072744*^27, 4.7845010180035896*^26, 6.556173795210338*^36, 3.430367221891415*^36, 4.493459599188617*^36, 1.390931348243738*^37, 6.714529575045707*^37, 2.9520314380753997*^37}}
{0.01584893192461114, {3.444243198879076*^30, 5.054687070014262*^29, 1.4306919862073395*^28, 3.001504935338572*^27, 1.7251918728876374*^37, 9.378851677686163*^36, 1.2041253319483606*^37, 3.590558392774935*^37, 1.7525760015227735*^38, 8.004540717390957*^37}}
{0.025118864315095822, {8.507936572142928*^30, 1.2781732862234036*^30, 9.041644639684827*^28, 1.9266884667121365*^28, 4.2125752499321015*^37, 2.3109363193925146*^37, 2.954774224378629*^37, 8.813960924546807*^37, 4.286159796085012*^38, 1.9579121068726812*^38}}
{0.039810717055349734, {2.0816137583252075*^31, 3.0857059456705426*^30, 5.327168066036843*^29, 1.103183355516395*^29, 9.852373336203311*^37, 5.390325564887855*^37, 6.774204085839274*^37, 2.107621212075395*^38, 1.01027466727174*^39, 4.47352993084837*^38}}
