{1584.893192461114, {1.113219090328834*^32, 1.1818541690676268*^25, 2.2460057938853677*^32, 3.0225184000273234*^25, 4.281001485237728*^38, 2.8126853548592027*^38, 1.9101989689129634*^36, 2.613465157220358*^37, 1.8154941067435554*^38, 3.978447175514255*^37}}
{2511.886431509582, {7.031761024298956*^31, 2.973728571423264*^24, 1.4193230260664374*^32, 7.60818015916618*^24, 2.7038135077865495*^38, 1.7771011897166833*^38, 1.2064541256712498*^36, 1.650755703440708*^37, 1.1466835192989835*^38, 2.5131896075649877*^37}}
{3981.0717055349733, {4.439859858909798*^31, 7.477678330126572*^23, 8.964052107177788*^31, 1.9136226453844298*^24, 1.7070608194588195*^38, 1.1222385952154352*^38, 7.616994981808292*^35, 1.0422622317568791*^37, 7.239803840831295*^37, 1.5868951123621051*^37}}
{6309.573444801937, {2.802604737769897*^31, 1.8795787469760484*^23, 5.659413198255572*^31, 4.810824343786515*^23, 1.0775087816183834*^38, 7.084686385169401*^37, 4.807905073942867*^35, 6.579042125543353*^36, 4.569887878552453*^37, 1.00173316713446*^37}}
{10000., {1.7688189669644371*^31, 4.723303944245776*^22, 3.5722340961064995*^31, 1.209062334228686*^23, 6.800318283555682*^37, 4.471664362087676*^37, 3.0343423285557824*^35, 4.152215001010627*^36, 2.8841533000739897*^37, 6.322381506576835*^36}}
{15848.93192461114, {1.116246414968077*^31, 1.1867598983947245*^22, 2.2544792475372746*^31, 3.03803878432118*^22, 4.291386835440998*^37, 2.8220385357272577*^37, 1.914842230541456*^35, 2.620316592901519*^36, 1.82007597205617*^37, 3.989898411328904*^36}}
{25118.864315095823, {7.043819733422015*^30, 2.9815127224322737*^21, 1.4226999957729295*^31, 7.63281205083268*^21, 2.707943420208371*^37, 1.7808283020482302*^37, 1.2082311459580865*^35, 1.6534840673755934*^36, 1.148507219322321*^37, 2.5177444504729498*^36}}
{39810.71705534977, {4.4443004300276385*^30, 7.489992627579952*^20, 8.977442980392554*^30, 1.9175279092810402*^21, 1.7082733295828328*^37, 1.1236759899679159*^37, 7.610135710742195*^34, 1.0432256902941833*^36, 7.245819099618131*^36, 1.588282134247754*^36}}
{63095.73444801943, {2.798266262958083*^30, 1.8809436028736668*^20, 5.662267622334328*^30, 4.8164179822934295*^20, 1.0729360073765334*^37, 7.080229104373288*^36, 4.725799486702155*^34, 6.5644366914816814*^35, 4.5557476290818205*^36, 9.974589707054392*^35}}
{100000., {1.734900916100866*^30, 4.700674669024164*^19, 3.5498767455293414*^30, 1.2064285817549436*^20, 6.578036440492457*^36, 4.4067430418069514*^36, 2.804468803180346*^34, 4.057233997953189*^35, 2.8053602796420024*^36, 6.113393804166589*^35}}
{158489.3192461114, {1.026285513483753*^30, 1.1453138722394067*^19, 2.1625584903325508*^30, 2.9665016181585744*^19, 3.802671479269939*^36, 2.6296030038906595*^36, 1.5425810533034487*^34, 2.383549718276088*^35, 1.6355505917801205*^36, 3.53257115504209*^35}}
